name,full_name,URL,desc.,total_commits,last_commit,commits_2024,stars,fork,forks,lang,size,score,template,archived,disabled,contributors_url,collaborators_url,collaborators,search_term
hailort,hailo-ai/hailort,https://github.com/hailo-ai/hailort,An open source light-weight and high performance inference framework for Hailo devices,19,2025-01-14T17:26:57Z,8,83,False,37,C++,5938,1.0,False,False,False,https://api.github.com/repos/hailo-ai/hailort/contributors,https://api.github.com/repos/hailo-ai/hailort/collaborators{/collaborator},1,edge-ai
omniscient,RicardoGEsteves/omniscient,https://github.com/RicardoGEsteves/omniscient,"Cutting-edge Full-stack AI Platform delivered as a SaaS (Software as a Service). Built on a robust technology stack, integrated with powerful APIs such as OpenAI and Replicate, offers a seamless experience for code generation, conversation simulation, image creation, music composition, and video generation.",297,2025-01-19T16:07:22Z,209,82,False,19,TypeScript,3539,1.0,False,False,False,https://api.github.com/repos/RicardoGEsteves/omniscient/contributors,https://api.github.com/repos/RicardoGEsteves/omniscient/collaborators{/collaborator},3,edge-ai
AcT,PIC4SeR/AcT,https://github.com/PIC4SeR/AcT,"Official code for ""Action Transformer: A Self-attention Model for Short-time Pose-based Human Action Recognition"", Pattern Recognition (2022).",17,2025-01-03T15:20:00Z,3,79,False,18,Python,911,1.0,False,False,False,https://api.github.com/repos/PIC4SeR/AcT/contributors,https://api.github.com/repos/PIC4SeR/AcT/collaborators{/collaborator},1,edge-ai
KAN,Azure/KAN,https://github.com/Azure/KAN,"KubeAI Application Nucleus for edge is a solution accelerator for creating, deploying, and operating environment-aware solutions at scale that use artificial intelligence (AI) at the edge with the control and flexibility of open-source natively on your environment. ",165,2024-05-15T08:00:06Z,80,77,False,22,TypeScript,67854,1.0,False,False,False,https://api.github.com/repos/Azure/KAN/contributors,https://api.github.com/repos/Azure/KAN/collaborators{/collaborator},8,edge-ai
smart-retail-analytics,intel-iot-devkit/smart-retail-analytics,https://github.com/intel-iot-devkit/smart-retail-analytics,"Use computer vision inference in the Intel® Distribution of OpenVINO™ toolkit to provide analytics on customer engagement, store traffic, and shelf inventory.",11,2024-07-22T22:26:20Z,1,76,False,44,Python,1663,1.0,False,True,False,https://api.github.com/repos/intel-iot-devkit/smart-retail-analytics/contributors,https://api.github.com/repos/intel-iot-devkit/smart-retail-analytics/collaborators{/collaborator},6,edge-ai
edge-slm,deepsense-ai/edge-slm,https://github.com/deepsense-ai/edge-slm,This project is a native implementation of a RAG pipeline for Small Language Models tested on Android devices. The main goal was to fit the whole RAG pipeline into a resource constrained device - ie. smartphone. By design the provided RAG library should be deployable on various platforms.,3,2024-04-12T09:15:09Z,3,72,False,4,C++,4086,1.0,False,False,False,https://api.github.com/repos/deepsense-ai/edge-slm/contributors,https://api.github.com/repos/deepsense-ai/edge-slm/collaborators{/collaborator},1,edge-ai
Phi-3MiniSamples,Azure-Samples/Phi-3MiniSamples,https://github.com/Azure-Samples/Phi-3MiniSamples,"Discover how phi3-mini, a new series of models from Microsoft, enables deployment of Large Language Models (LLMs) on edge devices and IoT devices. Learn how to use Semantic Kernel, Ollama/LlamaEdge, and ONNX Runtime to access and infer phi3-mini models, and explore the possibilities of generative AI in various application scenarios",34,2024-07-09T19:46:18Z,34,70,False,18,C++,6414,1.0,False,False,False,https://api.github.com/repos/Azure-Samples/Phi-3MiniSamples/contributors,https://api.github.com/repos/Azure-Samples/Phi-3MiniSamples/collaborators{/collaborator},5,edge-ai
edgeface,otroshi/edgeface,https://github.com/otroshi/edgeface,EdgeFace: Efficient Face Recognition Model for Edge Devices [TBIOM 2024] the winner of compact track of IJCB 2023 Efficient Face Recognition Competition,13,2024-10-18T12:23:28Z,13,69,False,8,Jupyter Notebook,54606,1.0,False,False,False,https://api.github.com/repos/otroshi/edgeface/contributors,https://api.github.com/repos/otroshi/edgeface/collaborators{/collaborator},2,edge-ai
edge2ai-workshop,asdaraujo/edge2ai-workshop,https://github.com/asdaraujo/edge2ai-workshop,Edge2AI Workshop,582,2025-01-14T07:45:37Z,89,68,False,101,Python,98504,1.0,False,False,False,https://api.github.com/repos/asdaraujo/edge2ai-workshop/contributors,https://api.github.com/repos/asdaraujo/edge2ai-workshop/collaborators{/collaborator},7,edge-ai
node-red-contrib-ml,Seeed-Studio/node-red-contrib-ml,https://github.com/Seeed-Studio/node-red-contrib-ml,Get started with AI vision at the edge with no coding experience at all!,23,2025-01-08T09:13:52Z,1,68,False,31,JavaScript,5574,1.0,False,False,False,https://api.github.com/repos/Seeed-Studio/node-red-contrib-ml/contributors,https://api.github.com/repos/Seeed-Studio/node-red-contrib-ml/collaborators{/collaborator},5,edge-ai
RIS-FL,liuhang1994/RIS-FL,https://github.com/liuhang1994/RIS-FL,"Simulation Codes for ""Reconfigurable Intelligent Surface Enabled Federated Learning: A Unified Communication-Learning Design Approach""",28,2024-06-24T18:58:20Z,1,64,False,16,Python,156,1.0,False,False,False,https://api.github.com/repos/liuhang1994/RIS-FL/contributors,https://api.github.com/repos/liuhang1994/RIS-FL/collaborators{/collaborator},1,edge-ai
Awesome-EdgeAI,wangxb96/Awesome-EdgeAI,https://github.com/wangxb96/Awesome-EdgeAI,"Resources of our survey paper ""Optimizing Edge AI: A Comprehensive Survey on Data, Model, and System Strategies""",125,2025-01-08T10:12:56Z,7,63,False,7,,3813,1.0,False,False,False,https://api.github.com/repos/wangxb96/Awesome-EdgeAI/contributors,https://api.github.com/repos/wangxb96/Awesome-EdgeAI/collaborators{/collaborator},1,edge-ai
Top-10-AI-Projects,Mouneshgouda/Top-10-AI-Projects,https://github.com/Mouneshgouda/Top-10-AI-Projects,"This repository curates a collection of the top 10 artificial intelligence projects from various domains. From cutting-edge research to practical applications, these projects showcase the latest advancements in AI technology.",19,2024-03-15T10:12:48Z,18,60,False,47,Jupyter Notebook,12836,1.0,False,False,False,https://api.github.com/repos/Mouneshgouda/Top-10-AI-Projects/contributors,https://api.github.com/repos/Mouneshgouda/Top-10-AI-Projects/collaborators{/collaborator},1,edge-ai
ai8x-synthesis,analogdevicesinc/ai8x-synthesis,https://github.com/analogdevicesinc/ai8x-synthesis,Quantization and Synthesis (Device Specific Code Generation) for ADI's MAX78000 and MAX78002 Edge AI Devices,305,2024-12-06T14:24:53Z,35,59,False,60,Python,677035,1.0,False,False,False,https://api.github.com/repos/analogdevicesinc/ai8x-synthesis/contributors,https://api.github.com/repos/analogdevicesinc/ai8x-synthesis/collaborators{/collaborator},14,edge-ai
litert-samples,google-ai-edge/litert-samples,https://github.com/google-ai-edge/litert-samples,,209,2025-01-07T20:20:25Z,207,59,False,17,,9531,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/litert-samples/contributors,https://api.github.com/repos/google-ai-edge/litert-samples/collaborators{/collaborator},7,edge-ai
GroqApiLibrary,jgravelle/GroqApiLibrary,https://github.com/jgravelle/GroqApiLibrary,"This powerful and flexible library provides a seamless interface to interact with the cutting-edge Groq AI API. Designed for .NET 8 and above, our library offers a range of features to enhance your AI-powered applications.",41,2025-01-18T00:47:35Z,39,57,False,14,C#,122,1.0,False,False,False,https://api.github.com/repos/jgravelle/GroqApiLibrary/contributors,https://api.github.com/repos/jgravelle/GroqApiLibrary/collaborators{/collaborator},2,edge-ai
agentic-voice,ruvnet/agentic-voice,https://github.com/ruvnet/agentic-voice,"Agentic Chat App is an advanced AI-powered chat application designed for seamless real-time communication and intelligent responses. Built with Next.js, OpenAI, and Exa API, it leverages cutting-edge technologies to enhance user interactions and provide contextual, relevant information dynamically.",20,2024-07-15T15:26:01Z,20,57,False,20,TypeScript,6623,1.0,False,False,False,https://api.github.com/repos/ruvnet/agentic-voice/contributors,https://api.github.com/repos/ruvnet/agentic-voice/collaborators{/collaborator},1,edge-ai
TabMark-Bookmark-New-Tab,Alanrk/TabMark-Bookmark-New-Tab,https://github.com/Alanrk/TabMark-Bookmark-New-Tab,TabMark是一款基于书签的新标签页插件，将你的收藏夹变成新标签页，让你收藏的书签一目了然、整洁高效，快速直达你最需要的网站和资源。搭配智能 AI 搜索，更快找到你想要的答案。支持 Chrome 和 Edge。,9,2025-01-15T06:42:43Z,7,57,False,6,JavaScript,6744,1.0,False,False,False,https://api.github.com/repos/Alanrk/TabMark-Bookmark-New-Tab/contributors,https://api.github.com/repos/Alanrk/TabMark-Bookmark-New-Tab/collaborators{/collaborator},1,edge-ai
Ernie-AI-Windows,Azerty01-bit/Ernie-AI-Windows,https://github.com/Azerty01-bit/Ernie-AI-Windows,"Ernie-AI-Windows is an innovative artificial intelligence software tailored specifically for Windows operating systems, delivering cutting-edge AI capabilities for enhanced user experience and productivity. Through advanced algorithms and intuitive interfaces, Ernie-AI-Windows streamlines tasks and offers personalized recommendations to optimize wo",1,2024-04-05T15:23:33Z,1,54,False,8,,1,1.0,False,False,False,https://api.github.com/repos/Azerty01-bit/Ernie-AI-Windows/contributors,https://api.github.com/repos/Azerty01-bit/Ernie-AI-Windows/collaborators{/collaborator},1,edge-ai
piccolo,sensiml/piccolo,https://github.com/sensiml/piccolo,SensiML's open-source AutoML solution for Edge AI model development,77,2025-01-17T01:48:25Z,54,53,False,7,Python,96464,1.0,False,False,False,https://api.github.com/repos/sensiml/piccolo/contributors,https://api.github.com/repos/sensiml/piccolo/collaborators{/collaborator},5,edge-ai
concurrent-video-analytic-pipeline-optimization-sample-l,intel-iot-devkit/concurrent-video-analytic-pipeline-optimization-sample-l,https://github.com/intel-iot-devkit/concurrent-video-analytic-pipeline-optimization-sample-l,"Create a concurrent video analysis pipeline featuring multistream face and human pose detection, vehicle attribute detection, and the ability to encode multiple videos to local storage in a single stream.",34,2024-07-22T22:26:08Z,1,51,False,14,C++,9076,1.0,False,True,False,https://api.github.com/repos/intel-iot-devkit/concurrent-video-analytic-pipeline-optimization-sample-l/contributors,https://api.github.com/repos/intel-iot-devkit/concurrent-video-analytic-pipeline-optimization-sample-l/collaborators{/collaborator},6,edge-ai
Seeed_Studio_Courses,Seeed-Studio/Seeed_Studio_Courses,https://github.com/Seeed-Studio/Seeed_Studio_Courses,Edge AI 101 Course using Nvidia Jetson,9,2025-01-14T02:59:26Z,5,49,False,19,C++,57473,1.0,False,False,False,https://api.github.com/repos/Seeed-Studio/Seeed_Studio_Courses/contributors,https://api.github.com/repos/Seeed-Studio/Seeed_Studio_Courses/collaborators{/collaborator},4,edge-ai
tokay-lite-sdk,maxlab-io/tokay-lite-sdk,https://github.com/maxlab-io/tokay-lite-sdk,Tokay Lite: Low Power Edge AI Camera SDK,117,2024-09-29T11:43:21Z,6,49,False,7,C++,829,1.0,False,False,False,https://api.github.com/repos/maxlab-io/tokay-lite-sdk/contributors,https://api.github.com/repos/maxlab-io/tokay-lite-sdk/collaborators{/collaborator},2,edge-ai
training-mixed-precision-quantized-networks,mrusci/training-mixed-precision-quantized-networks,https://github.com/mrusci/training-mixed-precision-quantized-networks,"This repository containts the pytorch scripts to train mixed-precision networks for microcontroller deployment, based on the memory contraints of the target device.",3,2024-05-09T09:41:04Z,0,49,False,16,Python,31,1.0,False,False,False,https://api.github.com/repos/mrusci/training-mixed-precision-quantized-networks/contributors,https://api.github.com/repos/mrusci/training-mixed-precision-quantized-networks/collaborators{/collaborator},1,edge-ai
AIoT-Survey,AIoT-MLSys-Lab/AIoT-Survey,https://github.com/AIoT-MLSys-Lab/AIoT-Survey,[TOSN 2024] Artificial Intelligence of Things: A Survey,1176,2024-11-02T15:30:36Z,395,47,False,2,,1668,1.0,False,False,False,https://api.github.com/repos/AIoT-MLSys-Lab/AIoT-Survey/contributors,https://api.github.com/repos/AIoT-MLSys-Lab/AIoT-Survey/collaborators{/collaborator},6,edge-ai
aitour-exploring-cutting-edge-models,microsoft/aitour-exploring-cutting-edge-models,https://github.com/microsoft/aitour-exploring-cutting-edge-models,,201,2024-12-16T05:36:09Z,201,45,False,15,C++,56660,1.0,False,False,False,https://api.github.com/repos/microsoft/aitour-exploring-cutting-edge-models/contributors,https://api.github.com/repos/microsoft/aitour-exploring-cutting-edge-models/collaborators{/collaborator},7,edge-ai
BirdsEye,IQTLabs/BirdsEye,https://github.com/IQTLabs/BirdsEye,"The BirdsEye RL/RF project enables localization of mobile radio frequency targets, e.g., drones operators, via commericial off-the-shelf sensors.",1498,2025-01-19T01:32:15Z,292,42,False,16,Jupyter Notebook,418686,1.0,False,False,False,https://api.github.com/repos/IQTLabs/BirdsEye/contributors,https://api.github.com/repos/IQTLabs/BirdsEye/collaborators{/collaborator},11,edge-ai
The-AiEdge-Code-Examples,damienbenveniste/The-AiEdge-Code-Examples,https://github.com/damienbenveniste/The-AiEdge-Code-Examples,,19,2024-11-15T19:19:28Z,19,40,False,15,Jupyter Notebook,2014,1.0,False,False,False,https://api.github.com/repos/damienbenveniste/The-AiEdge-Code-Examples/contributors,https://api.github.com/repos/damienbenveniste/The-AiEdge-Code-Examples/collaborators{/collaborator},1,edge-ai
hf-daily-paper-newsletter-chinese,2404589803/hf-daily-paper-newsletter-chinese,https://github.com/2404589803/hf-daily-paper-newsletter-chinese,"🔥Your Daily Dose of AI Research from Hugging Face 🔥  Stay updated with the latest AI breakthroughs! This bot automatically collects and analyzes papers from 🤗 Hugging Face's daily papers, providing Chinese translations and AI-powered interpretations. Powered by state-of-the-art language models, it brings cutting-edge research to your finger",713,2025-01-19T14:21:52Z,629,40,False,3,HTML,186375,1.0,False,False,False,https://api.github.com/repos/2404589803/hf-daily-paper-newsletter-chinese/contributors,https://api.github.com/repos/2404589803/hf-daily-paper-newsletter-chinese/collaborators{/collaborator},3,edge-ai
Nectar-GPT,socialtribexyz/Nectar-GPT,https://github.com/socialtribexyz/Nectar-GPT,"NectarGPT is a cutting-edge open-source Chrome extension powered by GPT-X. Automate tasks like coding, writing product descriptions, creating social media posts effortlessly and more. Experience AI-driven productivity and enhanced user experience.",48,2024-06-03T17:35:54Z,5,40,False,3,,2552,1.0,False,False,False,https://api.github.com/repos/socialtribexyz/Nectar-GPT/contributors,https://api.github.com/repos/socialtribexyz/Nectar-GPT/collaborators{/collaborator},1,edge-ai
edgedb-ai-booking-assistant,beerose/edgedb-ai-booking-assistant,https://github.com/beerose/edgedb-ai-booking-assistant,AI Booking Assistant with EdgeDB and Vercel AI SDK,42,2024-03-28T13:32:44Z,42,39,False,4,TypeScript,179,1.0,False,False,False,https://api.github.com/repos/beerose/edgedb-ai-booking-assistant/contributors,https://api.github.com/repos/beerose/edgedb-ai-booking-assistant/collaborators{/collaborator},2,edge-ai
AiVoiceClonerPRO,AryanVBW/AiVoiceClonerPRO,https://github.com/AryanVBW/AiVoiceClonerPRO,"Revolutionize Your Voice with AI Voice Cloner! Transform Your Speech into Your Favorite Celebrity's or Your Customized Voice. Our Cutting-edge Tool Converts Text or Any Audio into Your Desired Voice – Your Voice, Your Way",714,2025-01-08T20:37:47Z,3,39,False,7,Python,13492,1.0,False,False,False,https://api.github.com/repos/AryanVBW/AiVoiceClonerPRO/contributors,https://api.github.com/repos/AryanVBW/AiVoiceClonerPRO/collaborators{/collaborator},93,edge-ai
edge-infer,unit-mesh/edge-infer,https://github.com/unit-mesh/edge-infer,"EdgeInfer enables efficient edge intelligence by running small AI models, including embeddings and OnnxModels, on resource-constrained devices like Android, iOS, or MCUs for real-time decision-making. EdgeInfer 旨在资源受限的设备上运行小型 AI 模型（包括向量化和 Onnx 模型），如 Android、iOS 或 MCUs，实现高效的边缘智能，用于实时决策。",121,2024-04-17T09:23:00Z,11,39,False,2,Rust,280,1.0,False,False,False,https://api.github.com/repos/unit-mesh/edge-infer/contributors,https://api.github.com/repos/unit-mesh/edge-infer/collaborators{/collaborator},3,edge-ai
edgeai-tensorlab,TexasInstruments/edgeai-tensorlab,https://github.com/TexasInstruments/edgeai-tensorlab,Edge AI Model Development Tools,29744,2024-10-22T10:13:41Z,2443,37,False,8,Python,637634,1.0,False,False,False,https://api.github.com/repos/TexasInstruments/edgeai-tensorlab/contributors,https://api.github.com/repos/TexasInstruments/edgeai-tensorlab/collaborators{/collaborator},100,edge-ai
xsai,moeru-ai/xsai,https://github.com/moeru-ai/xsai,"🤖💬 extra-small AI SDK for Browser, Node.js, Deno, Bun or Edge Runtime.",246,2025-01-19T06:18:19Z,208,34,False,4,TypeScript,554,1.0,False,False,False,https://api.github.com/repos/moeru-ai/xsai/contributors,https://api.github.com/repos/moeru-ai/xsai/collaborators{/collaborator},4,edge-ai
EdgeAISIM,MuhammedGolec/EdgeAISIM,https://github.com/MuhammedGolec/EdgeAISIM,[MS 24] EdgeAISim: A Toolkit for Simulation and Modelling of AI Models in Edge Computing Environments,20,2024-02-13T17:26:54Z,4,32,False,11,Python,94,1.0,False,False,False,https://api.github.com/repos/MuhammedGolec/EdgeAISIM/contributors,https://api.github.com/repos/MuhammedGolec/EdgeAISIM/collaborators{/collaborator},3,edge-ai
Finance_AgenticAI,shivamim/Finance_AgenticAI,https://github.com/shivamim/Finance_AgenticAI,"Financial Agentic AI redefines financial analysis by integrating cutting-edge AI with real-time web search capabilities. This multi-agent system brings together financial insights and web intelligence to deliver precise, actionable, and up-to-date stock market information, all tailored to your needs.",17,2024-12-28T20:08:54Z,17,31,False,15,Python,46,1.0,False,False,False,https://api.github.com/repos/shivamim/Finance_AgenticAI/contributors,https://api.github.com/repos/shivamim/Finance_AgenticAI/collaborators{/collaborator},1,edge-ai
bing-ai-no-limit,riad-azz/bing-ai-no-limit,https://github.com/riad-azz/bing-ai-no-limit,Bypass the 2000 characters limit from Bing AI search with a very simple and small extension.,24,2024-03-12T11:18:14Z,2,31,False,5,JavaScript,185,1.0,False,False,False,https://api.github.com/repos/riad-azz/bing-ai-no-limit/contributors,https://api.github.com/repos/riad-azz/bing-ai-no-limit/collaborators{/collaborator},2,edge-ai
solo-server,GetSoloTech/solo-server,https://github.com/GetSoloTech/solo-server,Simple server to manage compound AI,95,2025-01-07T18:18:11Z,93,31,False,4,Python,45864,1.0,False,False,False,https://api.github.com/repos/GetSoloTech/solo-server/contributors,https://api.github.com/repos/GetSoloTech/solo-server/collaborators{/collaborator},5,edge-ai
qllm,quantalogic/qllm,https://github.com/quantalogic/qllm,"QLLM: A powerful CLI for seamless interaction with multiple Large Language Models. Simplify AI workflows, streamline development, and unlock the potential of cutting-edge language models.  ⭐ If you find QLLM useful, consider giving us a star on GitHub! It helps us reach more developers and improve the tool. ⭐",428,2025-01-07T22:32:23Z,427,31,False,5,TypeScript,2524,1.0,False,False,False,https://api.github.com/repos/quantalogic/qllm/contributors,https://api.github.com/repos/quantalogic/qllm/collaborators{/collaborator},4,edge-ai
EdgeAI-Toolkit,AIDrive-Research/EdgeAI-Toolkit,https://github.com/AIDrive-Research/EdgeAI-Toolkit,🔥🔥机器视觉边缘计算的成熟应用，适配RK瑞芯微/Ascend昇腾系列芯片，提供模型训练、模型量化源代码🔥🔥,63,2025-01-16T09:17:11Z,25,30,False,9,Python,408389,1.0,False,False,False,https://api.github.com/repos/AIDrive-Research/EdgeAI-Toolkit/contributors,https://api.github.com/repos/AIDrive-Research/EdgeAI-Toolkit/collaborators{/collaborator},3,edge-ai
hailort-drivers,hailo-ai/hailort-drivers,https://github.com/hailo-ai/hailort-drivers,The Hailo PCIe driver is required for interacting with a Hailo device over the PCIe interface,21,2025-01-14T17:26:33Z,8,30,False,18,C,1984,1.0,False,False,False,https://api.github.com/repos/hailo-ai/hailort-drivers/contributors,https://api.github.com/repos/hailo-ai/hailort-drivers/collaborators{/collaborator},1,edge-ai
soundstorm,RhythrosaLabs/soundstorm,https://github.com/RhythrosaLabs/soundstorm,"Soundstorm is a cutting-edge AI-powered audio manipulation application designed to provide a rich yet simplified experience for sound designers, algorithmic composers, and experimental audio enthusiasts. From sample pack creation and algorithmic composition to AI text-to-audio and onscreen ChatGPT, Soundstorm is a sonic powerhouse.",41,2024-05-04T13:59:20Z,4,30,False,7,Python,3550,1.0,False,False,False,https://api.github.com/repos/RhythrosaLabs/soundstorm/contributors,https://api.github.com/repos/RhythrosaLabs/soundstorm/collaborators{/collaborator},1,edge-ai
self,watson-intu/self,https://github.com/watson-intu/self,Intu is a Cognitive Embodiment Middleware for AI on the edge.,66,2024-11-29T18:47:35Z,2,29,False,27,C++,160108,1.0,False,False,False,https://api.github.com/repos/watson-intu/self/contributors,https://api.github.com/repos/watson-intu/self/collaborators{/collaborator},8,edge-ai
edge2ai-workshop,cloudera-labs/edge2ai-workshop,https://github.com/cloudera-labs/edge2ai-workshop,,582,2025-01-14T07:45:58Z,89,27,False,30,Python,98142,1.0,False,False,False,https://api.github.com/repos/cloudera-labs/edge2ai-workshop/contributors,https://api.github.com/repos/cloudera-labs/edge2ai-workshop/collaborators{/collaborator},7,edge-ai
ai-confluence,CodersHQ-AI-ML-Community/ai-confluence,https://github.com/CodersHQ-AI-ML-Community/ai-confluence,"A collaborative hub for AI enthusiasts and experts in the UAE to contribute and refine ideas under the Coders(HQ) initiative. Fork, innovate, and contribute as we merge cutting-edge solutions into the mainstream of AI and Machine Learning development.",93,2024-12-20T22:30:33Z,93,27,False,7,Jupyter Notebook,64340,1.0,False,False,False,https://api.github.com/repos/CodersHQ-AI-ML-Community/ai-confluence/contributors,https://api.github.com/repos/CodersHQ-AI-ML-Community/ai-confluence/collaborators{/collaborator},5,edge-ai
RAG-Powered-AI-Assistant-Transforming-Data-Retrieval-and-Analysis-Across-the-Web-and-PDFs,Abhi0323/RAG-Powered-AI-Assistant-Transforming-Data-Retrieval-and-Analysis-Across-the-Web-and-PDFs,https://github.com/Abhi0323/RAG-Powered-AI-Assistant-Transforming-Data-Retrieval-and-Analysis-Across-the-Web-and-PDFs,"Harness the power of Retrieval-Augmented Generation with the Personal AI Assistant, an innovative tool designed to extract and synthesize information from web and PDF sources efficiently. This cutting-edge solution transforms complex data into concise, actionable insights, making it indispensable for researchers and professionals alike.",13,2024-06-07T12:40:49Z,4,27,False,11,Python,24,1.0,False,False,False,https://api.github.com/repos/Abhi0323/RAG-Powered-AI-Assistant-Transforming-Data-Retrieval-and-Analysis-Across-the-Web-and-PDFs/contributors,https://api.github.com/repos/Abhi0323/RAG-Powered-AI-Assistant-Transforming-Data-Retrieval-and-Analysis-Across-the-Web-and-PDFs/collaborators{/collaborator},1,edge-ai
edgeai-gst-apps,TexasInstruments/edgeai-gst-apps,https://github.com/TexasInstruments/edgeai-gst-apps,Gstreamer based Edge AI reference application,173,2024-12-12T12:20:44Z,43,26,False,27,C++,488,1.0,False,False,False,https://api.github.com/repos/TexasInstruments/edgeai-gst-apps/contributors,https://api.github.com/repos/TexasInstruments/edgeai-gst-apps/collaborators{/collaborator},9,edge-ai
Spresense-LowPower-EdgeAI,TE-YoshinoriOota/Spresense-LowPower-EdgeAI,https://github.com/TE-YoshinoriOota/Spresense-LowPower-EdgeAI,"Sample projects for ""Get started Low Power Edge AI with Spresense""",18,2024-05-20T01:02:37Z,3,25,False,4,C++,5301,1.0,False,False,False,https://api.github.com/repos/TE-YoshinoriOota/Spresense-LowPower-EdgeAI/contributors,https://api.github.com/repos/TE-YoshinoriOota/Spresense-LowPower-EdgeAI/collaborators{/collaborator},1,edge-ai
ai-sdk-flags-edge-config,vercel-labs/ai-sdk-flags-edge-config,https://github.com/vercel-labs/ai-sdk-flags-edge-config,Example project showing how you can use Edge Config and Feature Flags with the Vercel AI SDK,26,2024-12-20T18:04:33Z,26,25,False,5,TypeScript,196,1.0,False,False,False,https://api.github.com/repos/vercel-labs/ai-sdk-flags-edge-config/contributors,https://api.github.com/repos/vercel-labs/ai-sdk-flags-edge-config/collaborators{/collaborator},1,edge-ai
solanis,solanisdev/solanis,https://github.com/solanisdev/solanis,"Solanis is a cutting-edge AI generator designed to create markdowns efficiently. Powered by Solanis AI v1.0, this tool leverages advanced natural language processing capabilities to generate high-quality, well-structured markdown documents effortlessly.",42,2024-07-30T17:34:24Z,42,25,False,1,TypeScript,1751,1.0,False,False,False,https://api.github.com/repos/solanisdev/solanis/contributors,https://api.github.com/repos/solanisdev/solanis/collaborators{/collaborator},2,edge-ai
awesome-solana-ai-hackathon,tkorkmazeth/awesome-solana-ai-hackathon,https://github.com/tkorkmazeth/awesome-solana-ai-hackathon,"Welcome to the Solana AI Agent Hackathon repository! This resource is your ultimate guide to creating, deploying, and managing autonomous AI agents powered by Solana and cutting-edge tools.",5,2024-12-19T13:31:47Z,5,24,False,4,,24,1.0,False,False,False,https://api.github.com/repos/tkorkmazeth/awesome-solana-ai-hackathon/contributors,https://api.github.com/repos/tkorkmazeth/awesome-solana-ai-hackathon/collaborators{/collaborator},2,edge-ai
aionair,deepsingh132/aionair,https://github.com/deepsingh132/aionair,"A cutting-edge AI SaaS platform that enables users to create, discover, and enjoy podcasts with advanced features like text-to-audio conversion with multi-voice AI, podcast thumbnail image generation, and seamless playback. The platform is built using Next.js, TypeScript, Convex, OpenAI, Stripe, Clerk, ShadCN, and Tailwind CSS.",57,2024-11-14T10:51:43Z,57,24,False,6,TypeScript,14239,1.0,False,False,False,https://api.github.com/repos/deepsingh132/aionair/contributors,https://api.github.com/repos/deepsingh132/aionair/collaborators{/collaborator},1,edge-ai
Edge_AI_TinyML_Course_2024,OmniXRI/Edge_AI_TinyML_Course_2024,https://github.com/OmniXRI/Edge_AI_TinyML_Course_2024,OmniXRI's Edge AI & TinyML小學堂-課程資料,75,2024-06-19T01:56:03Z,75,23,False,12,Jupyter Notebook,73832,1.0,False,False,False,https://api.github.com/repos/OmniXRI/Edge_AI_TinyML_Course_2024/contributors,https://api.github.com/repos/OmniXRI/Edge_AI_TinyML_Course_2024/collaborators{/collaborator},1,edge-ai
fedpylot,CyprienQuemeneur/fedpylot,https://github.com/CyprienQuemeneur/fedpylot,FedPylot: Navigating Federated Learning for Real-Time Object Detection in Internet of Vehicles,26,2024-06-15T04:29:30Z,22,23,False,10,Jupyter Notebook,37210,1.0,False,False,False,https://api.github.com/repos/CyprienQuemeneur/fedpylot/contributors,https://api.github.com/repos/CyprienQuemeneur/fedpylot/collaborators{/collaborator},1,edge-ai
ai-edge-quantizer,google-ai-edge/ai-edge-quantizer,https://github.com/google-ai-edge/ai-edge-quantizer,AI Edge Quantizer: flexible post training quantization for LiteRT models.,227,2024-12-17T22:05:42Z,227,22,False,2,Python,1466,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/ai-edge-quantizer/contributors,https://api.github.com/repos/google-ai-edge/ai-edge-quantizer/collaborators{/collaborator},11,edge-ai
Writora-AI,anayatkhan1/Writora-AI,https://github.com/anayatkhan1/Writora-AI,"Writora AI is a powerful tool that transforms your video or audio content into a blog post in seconds, powered by cutting-edge AI technology.",22,2024-10-19T06:55:49Z,22,22,False,5,TypeScript,5457,1.0,False,False,False,https://api.github.com/repos/anayatkhan1/Writora-AI/contributors,https://api.github.com/repos/anayatkhan1/Writora-AI/collaborators{/collaborator},1,edge-ai
bingai-sidebar-chrome,Harry-zklcdc/bingai-sidebar-chrome,https://github.com/Harry-zklcdc/bingai-sidebar-chrome,AI 驱动的 Bing 侧边栏从 Microsoft Edge 移植到 Chrome，具有与访问当前网页或 PDF 相同的功能。,25,2024-05-16T23:37:23Z,25,22,False,0,JavaScript,1161,1.0,False,False,False,https://api.github.com/repos/Harry-zklcdc/bingai-sidebar-chrome/contributors,https://api.github.com/repos/Harry-zklcdc/bingai-sidebar-chrome/collaborators{/collaborator},1,edge-ai
easy-business-ai,Shiinama/easy-business-ai,https://github.com/Shiinama/easy-business-ai,A minimal and cutting-edge AI project template for validating business ideas,32,2025-01-16T17:34:00Z,0,21,False,1,TypeScript,418,1.0,False,False,False,https://api.github.com/repos/Shiinama/easy-business-ai/contributors,https://api.github.com/repos/Shiinama/easy-business-ai/collaborators{/collaborator},0,edge-ai
