name,full_name,URL,desc.,total_commits,last_commit,commits_2024,stars,fork,forks,lang,size,score,template,archived,disabled,contributors_url,collaborators_url,collaborators,search_term
iotedge-vm-deploy,Azure/iotedge-vm-deploy,https://github.com/Azure/iotedge-vm-deploy,ARM template to deploy a VM with IoT Edge pre-installed (via cloud-init),34,2024-06-04T18:18:23Z,3,23,False,43,Bicep,63,1.0,False,False,False,https://api.github.com/repos/Azure/iotedge-vm-deploy/contributors,https://api.github.com/repos/Azure/iotedge-vm-deploy/collaborators{/collaborator},9,edge iot
noderededgemodule,iotblackbelt/noderededgemodule,https://github.com/iotblackbelt/noderededgemodule,This repo contains the documentation for Azure IoT Edge module to use node-red on IoT Edge.,94,2024-04-24T14:53:52Z,1,23,False,19,JavaScript,826,1.0,False,True,False,https://api.github.com/repos/iotblackbelt/noderededgemodule/contributors,https://api.github.com/repos/iotblackbelt/noderededgemodule/collaborators{/collaborator},2,edge iot
tempo,cifertech/tempo,https://github.com/cifertech/tempo,"an IoT Edge device equipped with ESP32, DHT22, and Ethernet W5500",7,2024-05-06T07:35:42Z,7,23,False,8,C++,534,1.0,False,False,False,https://api.github.com/repos/cifertech/tempo/contributors,https://api.github.com/repos/cifertech/tempo/collaborators{/collaborator},1,edge iot
azure-iot-edge-identity-translation-lite,Azure-Samples/azure-iot-edge-identity-translation-lite,https://github.com/Azure-Samples/azure-iot-edge-identity-translation-lite,Azure IoT Edge Identity Translation Module sample.,74,2024-04-22T07:26:46Z,1,22,False,22,C#,769,1.0,False,False,False,https://api.github.com/repos/Azure-Samples/azure-iot-edge-identity-translation-lite/contributors,https://api.github.com/repos/Azure-Samples/azure-iot-edge-identity-translation-lite/collaborators{/collaborator},12,edge iot
vuforia-spatial-edge-server,ptcrealitylab/vuforia-spatial-edge-server,https://github.com/ptcrealitylab/vuforia-spatial-edge-server,"Edge Server for the Vuforia Spatial Toolbox, a shared research platform for exploring spatial computing as a community",2723,2025-01-13T05:26:09Z,346,21,False,12,JavaScript,68532,1.0,False,False,False,https://api.github.com/repos/ptcrealitylab/vuforia-spatial-edge-server/contributors,https://api.github.com/repos/ptcrealitylab/vuforia-spatial-edge-server/collaborators{/collaborator},22,edge iot
DevEdge-IoTDevKit-ZephyrSDK,tmobile/DevEdge-IoTDevKit-ZephyrSDK,https://github.com/tmobile/DevEdge-IoTDevKit-ZephyrSDK,ZephyrSDK (TMO_shell) is a Zephyr application built by T-Mobile and comes shipped on the DevEdge - IoT Developer Kit,307,2024-05-03T20:54:48Z,0,20,False,10,C,944,1.0,False,False,False,https://api.github.com/repos/tmobile/DevEdge-IoTDevKit-ZephyrSDK/contributors,https://api.github.com/repos/tmobile/DevEdge-IoTDevKit-ZephyrSDK/collaborators{/collaborator},11,edge iot
nabto-embedded-sdk,nabto/nabto-embedded-sdk,https://github.com/nabto/nabto-embedded-sdk,"Nabto Edge Embedded SDK. Secure, direct connections to your IoT devices.",2861,2024-12-02T13:10:24Z,195,17,False,4,C,5401,1.0,False,False,False,https://api.github.com/repos/nabto/nabto-embedded-sdk/contributors,https://api.github.com/repos/nabto/nabto-embedded-sdk/collaborators{/collaborator},5,edge iot
UA-EdgeHEMS,digitaltwinconsortium/UA-EdgeHEMS,https://github.com/digitaltwinconsortium/UA-EdgeHEMS,An OPC UA server-backed Home Energy Management System (HEMS) for the Smart Home,139,2024-10-28T08:05:25Z,4,16,False,5,C#,444,1.0,False,False,False,https://api.github.com/repos/digitaltwinconsortium/UA-EdgeHEMS/contributors,https://api.github.com/repos/digitaltwinconsortium/UA-EdgeHEMS/collaborators{/collaborator},3,edge iot
A-Social-Relationship-Awareness-Based-Dependent-Task-Offloading-Algorithm-for-Mobile-Edge-Computing,charyco/A-Social-Relationship-Awareness-Based-Dependent-Task-Offloading-Algorithm-for-Mobile-Edge-Computing,https://github.com/charyco/A-Social-Relationship-Awareness-Based-Dependent-Task-Offloading-Algorithm-for-Mobile-Edge-Computing,"This study presents a task offloading algorithm that considers social relationships, task dependencies, energy consumption, and latency. It optimizes four modes—local, D2D, edge, and mixed execution—using the Hungarian algorithm. Experiments validate its effectiveness for mobile devices, IoT, data centers, and intelligent vehicles.",5,2024-07-10T11:51:12Z,5,16,False,0,Python,15,1.0,False,False,False,https://api.github.com/repos/charyco/A-Social-Relationship-Awareness-Based-Dependent-Task-Offloading-Algorithm-for-Mobile-Edge-Computing/contributors,https://api.github.com/repos/charyco/A-Social-Relationship-Awareness-Based-Dependent-Task-Offloading-Algorithm-for-Mobile-Edge-Computing/collaborators{/collaborator},1,edge iot
dotnet-template-azure-iot-edge-module,Azure/dotnet-template-azure-iot-edge-module,https://github.com/Azure/dotnet-template-azure-iot-edge-module,Scaffolding tool for Azure IoT Edge C# module,200,2024-04-30T04:43:42Z,3,15,False,23,C#,228,1.0,False,False,False,https://api.github.com/repos/Azure/dotnet-template-azure-iot-edge-module/contributors,https://api.github.com/repos/Azure/dotnet-template-azure-iot-edge-module/collaborators{/collaborator},14,edge iot
leda-distro,eclipse-leda/leda-distro,https://github.com/eclipse-leda/leda-distro,Eclipse Leda provides a Yocto-based build setup for SDV.EDGE components ,403,2024-02-18T07:13:01Z,2,15,False,7,Shell,944,1.0,False,False,False,https://api.github.com/repos/eclipse-leda/leda-distro/contributors,https://api.github.com/repos/eclipse-leda/leda-distro/collaborators{/collaborator},4,edge iot
edge-aio-in-a-box,Azure-Samples/edge-aio-in-a-box,https://github.com/Azure-Samples/edge-aio-in-a-box,Azure IoT Operations with Edge AI in-a-Box,150,2024-11-12T20:03:08Z,150,14,False,4,Jupyter Notebook,26771,1.0,False,False,False,https://api.github.com/repos/Azure-Samples/edge-aio-in-a-box/contributors,https://api.github.com/repos/Azure-Samples/edge-aio-in-a-box/collaborators{/collaborator},3,edge iot
montithings,MontiCore/montithings,https://github.com/MontiCore/montithings,An ecosystem for model-driven IoT applications,4617,2025-01-10T20:52:30Z,15,14,False,6,Java,16788,1.0,False,False,False,https://api.github.com/repos/MontiCore/montithings/contributors,https://api.github.com/repos/MontiCore/montithings/collaborators{/collaborator},34,edge iot
meta-adlink-nxp,ADLINK/meta-adlink-nxp,https://github.com/ADLINK/meta-adlink-nxp,Single Yocto layer support for all the NXP i.MX based products.,84,2025-01-17T12:57:29Z,7,14,False,16,,53419,1.0,False,False,False,https://api.github.com/repos/ADLINK/meta-adlink-nxp/contributors,https://api.github.com/repos/ADLINK/meta-adlink-nxp/collaborators{/collaborator},5,edge iot
eden,eml-eda/eden,https://github.com/eml-eda/eden,Efficient Decision tree Ensembles libary for IoT edge nodes,37,2024-10-02T10:44:27Z,11,13,False,0,Python,326,1.0,False,False,False,https://api.github.com/repos/eml-eda/eden/contributors,https://api.github.com/repos/eml-eda/eden/collaborators{/collaborator},1,edge iot
iot-gateway,industrial-edge/iot-gateway,https://github.com/industrial-edge/iot-gateway,Using the IE system apps to preprocess PLC data and push it to the cloud,41,2024-12-18T11:31:31Z,16,12,False,7,,23704,1.0,False,False,False,https://api.github.com/repos/industrial-edge/iot-gateway/contributors,https://api.github.com/repos/industrial-edge/iot-gateway/collaborators{/collaborator},10,edge iot
edgehog-device-runtime,edgehog-device-manager/edgehog-device-runtime,https://github.com/edgehog-device-manager/edgehog-device-runtime,"Edgehog Device Runtime is a portable middleware written in Rust, that enables remote device management on Linux-based systems.",676,2025-01-20T09:04:12Z,338,12,False,12,Rust,1493,1.0,False,False,False,https://api.github.com/repos/edgehog-device-manager/edgehog-device-runtime/contributors,https://api.github.com/repos/edgehog-device-manager/edgehog-device-runtime/collaborators{/collaborator},11,edge iot
saf,TRUMPF-IoT/saf,https://github.com/TRUMPF-IoT/saf,Smart Application Framework (SAF) is a .NET based framework for building distributed applications across cloud and edge.,375,2025-01-07T16:33:21Z,21,12,False,1,C#,1122,1.0,False,False,False,https://api.github.com/repos/TRUMPF-IoT/saf/contributors,https://api.github.com/repos/TRUMPF-IoT/saf/collaborators{/collaborator},5,edge iot
talk-to-your-factory,chriscrcodes/talk-to-your-factory,https://github.com/chriscrcodes/talk-to-your-factory,"'Talk to Your Factory' demo leveraging Edge (Azure IoT Operations), Cloud (Microsoft Fabric), and a Factory Agent (Azure OpenAI), to streamline factory operations. It allows real-time, natural language communication with factory systems, helping operators quickly identify issues, boost efficiency, and minimize downtime.",138,2024-12-20T16:05:50Z,138,11,False,4,Python,26465,1.0,False,False,False,https://api.github.com/repos/chriscrcodes/talk-to-your-factory/contributors,https://api.github.com/repos/chriscrcodes/talk-to-your-factory/collaborators{/collaborator},1,edge iot
