URL,archived,collaborators,collaborators_url,commits_2024,contributors_url,desc.,disabled,fork,forks,full_name,lang,last_commit,name,score,search_term,size,stars,template,total_commits
https://github.com/watson-intu/self,False,8,https://api.github.com/repos/watson-intu/self/collaborators{/collaborator},2,https://api.github.com/repos/watson-intu/self/contributors,Intu is a Cognitive Embodiment Middleware for AI on the edge.,False,False,27,watson-intu/self,C++,2024-11-29T18:47:35Z,self,1.0,['edge_ai'],160108,29,False,66
https://github.com/TexasInstruments/edgeai-gst-apps,False,9,https://api.github.com/repos/TexasInstruments/edgeai-gst-apps/collaborators{/collaborator},43,https://api.github.com/repos/TexasInstruments/edgeai-gst-apps/contributors,Gstreamer based Edge AI reference application,False,False,27,TexasInstruments/edgeai-gst-apps,C++,2024-12-12T12:20:44Z,edgeai-gst-apps,1.0,['edge_ai'],488,26,False,173
https://github.com/TE-YoshinoriOota/Spresense-LowPower-EdgeAI,False,1,https://api.github.com/repos/TE-YoshinoriOota/Spresense-LowPower-EdgeAI/collaborators{/collaborator},3,https://api.github.com/repos/TE-YoshinoriOota/Spresense-LowPower-EdgeAI/contributors,"Sample projects for ""Get started Low Power Edge AI with Spresense""",False,False,4,TE-YoshinoriOota/Spresense-LowPower-EdgeAI,C++,2024-05-20T01:02:37Z,Spresense-LowPower-EdgeAI,1.0,['edge_ai'],5301,25,False,18
https://github.com/vercel-labs/ai-sdk-flags-edge-config,False,1,https://api.github.com/repos/vercel-labs/ai-sdk-flags-edge-config/collaborators{/collaborator},26,https://api.github.com/repos/vercel-labs/ai-sdk-flags-edge-config/contributors,Example project showing how you can use Edge Config and Feature Flags with the Vercel AI SDK,False,False,5,vercel-labs/ai-sdk-flags-edge-config,TypeScript,2024-12-20T18:04:33Z,ai-sdk-flags-edge-config,1.0,['edge_ai'],196,25,False,26
https://github.com/google-ai-edge/ai-edge-quantizer,False,11,https://api.github.com/repos/google-ai-edge/ai-edge-quantizer/collaborators{/collaborator},227,https://api.github.com/repos/google-ai-edge/ai-edge-quantizer/contributors,AI Edge Quantizer: flexible post training quantization for LiteRT models.,False,False,2,google-ai-edge/ai-edge-quantizer,Python,2024-12-17T22:05:42Z,ai-edge-quantizer,1.0,['edge_ai'],1466,22,False,227
https://github.com/Harry-zklcdc/bingai-sidebar-chrome,False,1,https://api.github.com/repos/Harry-zklcdc/bingai-sidebar-chrome/collaborators{/collaborator},25,https://api.github.com/repos/Harry-zklcdc/bingai-sidebar-chrome/contributors,AI 驱动的 Bing 侧边栏从 Microsoft Edge 移植到 Chrome，具有与访问当前网页或 PDF 相同的功能。,False,False,0,Harry-zklcdc/bingai-sidebar-chrome,JavaScript,2024-05-16T23:37:23Z,bingai-sidebar-chrome,1.0,['edge_ai'],1161,22,False,25
https://github.com/barakugav/executorch-rs,False,2,https://api.github.com/repos/barakugav/executorch-rs/collaborators{/collaborator},40,https://api.github.com/repos/barakugav/executorch-rs/contributors,"Rust bindings for ExecuTorch - On-device AI across mobile, embedded and edge for PyTorch",False,False,1,barakugav/executorch-rs,C++,2025-01-16T16:36:22Z,executorch-rs,1.0,['edge_ai'],462,19,False,40
https://github.com/intel/AiCSD,False,9,https://api.github.com/repos/intel/AiCSD/collaborators{/collaborator},38,https://api.github.com/repos/intel/AiCSD/contributors,"AI Connect for Scientific Data (AiCSD) is a new solution for using AI to connect data from scientific instruments to applicable AI pipelines and run workloads at the edge. This repository contains EdgeX Foundry based microservices to automatically detect, manage, and process OEM images with OpenVINO.",False,False,13,intel/AiCSD,Go,2025-01-03T19:40:54Z,AiCSD,1.0,['edge_ai'],30826,17,False,78
https://github.com/GoogleCloudPlatform/solutions-viai-edge-provisioning-configuration,True,4,https://api.github.com/repos/GoogleCloudPlatform/solutions-viai-edge-provisioning-configuration/collaborators{/collaborator},0,https://api.github.com/repos/GoogleCloudPlatform/solutions-viai-edge-provisioning-configuration/contributors,Visual Inspection AI Edge solution infrastructure provisioning scripts,False,False,9,GoogleCloudPlatform/solutions-viai-edge-provisioning-configuration,Shell,2024-11-12T09:51:04Z,solutions-viai-edge-provisioning-configuration,1.0,['edge_ai'],2068,15,False,42
https://github.com/withhaotian/awesome-edge-AI-papers,False,2,https://api.github.com/repos/withhaotian/awesome-edge-AI-papers/collaborators{/collaborator},26,https://api.github.com/repos/withhaotian/awesome-edge-AI-papers/contributors,A curated list of awesome edge AI computing / system research.,False,False,3,withhaotian/awesome-edge-AI-papers,,2024-12-12T06:25:06Z,awesome-edge-AI-papers,1.0,['edge_ai'],6414,15,False,26
https://github.com/NSTiwari/YOLOv10-LiteRT-Android,False,1,https://api.github.com/repos/NSTiwari/YOLOv10-LiteRT-Android/collaborators{/collaborator},40,https://api.github.com/repos/NSTiwari/YOLOv10-LiteRT-Android/contributors,This repository is an implementation of converting the YOLOv10 object detection model to LiteRT (.tflite) format and deploy it on Android using Google AI Edge for on-device inference.,False,False,3,NSTiwari/YOLOv10-LiteRT-Android,Jupyter Notebook,2024-09-25T04:22:34Z,YOLOv10-LiteRT-Android,1.0,['edge_ai'],71000,15,False,40
https://github.com/jiangsi/edgecd-blog,False,1,https://api.github.com/repos/jiangsi/edgecd-blog/collaborators{/collaborator},2,https://api.github.com/repos/jiangsi/edgecd-blog/contributors,"EdgeCD AI Blog is an open-source blog system built with Remix.run on Cloudflare Workers. Features: - Powered by Remix.run framework - Fully edge-based computing - Leverages Cloudflare ecosystem (D1, R2, AI, KV, CDN)",False,False,2,jiangsi/edgecd-blog,TypeScript,2024-11-27T16:00:28Z,edgecd-blog,1.0,['edge_ai'],361,15,False,2
https://github.com/Azure-Samples/edge-aio-in-a-box,False,3,https://api.github.com/repos/Azure-Samples/edge-aio-in-a-box/collaborators{/collaborator},150,https://api.github.com/repos/Azure-Samples/edge-aio-in-a-box/contributors,Azure IoT Operations with Edge AI in-a-Box,False,False,4,Azure-Samples/edge-aio-in-a-box,Jupyter Notebook,2024-11-12T20:03:08Z,edge-aio-in-a-box,1.0,['edge_ai'],26771,14,False,150
https://github.com/Textualization/the-ragged-edge-box,False,1,https://api.github.com/repos/Textualization/the-ragged-edge-box/collaborators{/collaborator},12,https://api.github.com/repos/Textualization/the-ragged-edge-box/contributors,RAGGED EDGE BOX: Your Personal AI-Powered Document Search System,False,False,2,Textualization/the-ragged-edge-box,PHP,2024-10-24T21:05:33Z,the-ragged-edge-box,1.0,['edge_ai'],2055,14,False,12
https://github.com/openvinotoolkit/openvino_testdrive,False,6,https://api.github.com/repos/openvinotoolkit/openvino_testdrive/collaborators{/collaborator},368,https://api.github.com/repos/openvinotoolkit/openvino_testdrive/contributors,"With OpenVINO Test Drive, users can run large language models (LLMs) and models trained by Intel Geti on their devices, including AI PCs and Edge devices.",False,False,3,openvinotoolkit/openvino_testdrive,Dart,2025-01-20T09:55:04Z,openvino_testdrive,1.0,['edge_ai'],23624,14,False,369
https://github.com/etri-edgeai/nn-comp,False,4,https://api.github.com/repos/etri-edgeai/nn-comp/collaborators{/collaborator},1,https://api.github.com/repos/etri-edgeai/nn-comp/contributors,Neural Network Compression for Edge AI,False,False,7,etri-edgeai/nn-comp,Python,2024-12-19T13:18:59Z,nn-comp,1.0,['edge_ai'],554,13,False,338
https://github.com/Ankur2606/Low-latency-AI-Voice-Assistant,False,2,https://api.github.com/repos/Ankur2606/Low-latency-AI-Voice-Assistant/collaborators{/collaborator},7,https://api.github.com/repos/Ankur2606/Low-latency-AI-Voice-Assistant/contributors,"End-to-End AI Voice Assistant pipeline with Whisper for Speech-to-Text, Hugging Face LLM for response generation, and Edge-TTS for Text-to-Speech. Features include Voice Activity Detection (VAD), tunable parameters for pitch, gender, and speed, and real-time response with latency optimization.",False,False,1,Ankur2606/Low-latency-AI-Voice-Assistant,Jupyter Notebook,2024-10-19T02:28:34Z,Low-latency-AI-Voice-Assistant,1.0,['edge_ai'],41,13,False,7
https://github.com/opendatahub-io/ai-edge,False,13,https://api.github.com/repos/opendatahub-io/ai-edge/collaborators{/collaborator},280,https://api.github.com/repos/opendatahub-io/ai-edge/contributors,ODH integration with AI at the Edge usecases,False,False,19,opendatahub-io/ai-edge,Go,2024-11-11T22:52:26Z,ai-edge,1.0,['edge_ai'],16979,12,False,490
https://github.com/edgeimpulse/firmware-espressif-esp32,False,2,https://api.github.com/repos/edgeimpulse/firmware-espressif-esp32/collaborators{/collaborator},10,https://api.github.com/repos/edgeimpulse/firmware-espressif-esp32/contributors,Edge Impulse firmware for the Espressif ESP-EYE(ESP32) Development board,False,False,26,edgeimpulse/firmware-espressif-esp32,C,2024-12-02T11:38:30Z,firmware-espressif-esp32,1.0,['edge_impulse'],6796,76,False,21
https://github.com/edgeimpulse/firmware-arduino-nano-33-ble-sense,False,4,https://api.github.com/repos/edgeimpulse/firmware-arduino-nano-33-ble-sense/collaborators{/collaborator},11,https://api.github.com/repos/edgeimpulse/firmware-arduino-nano-33-ble-sense/contributors,Edge Impulse firmware for the Arduino Nano 33 BLE Sense development board,False,False,20,edgeimpulse/firmware-arduino-nano-33-ble-sense,C,2024-12-02T11:37:45Z,firmware-arduino-nano-33-ble-sense,1.0,['edge_impulse'],10615,64,False,58
https://github.com/edgeimpulse/linux-sdk-python,False,11,https://api.github.com/repos/edgeimpulse/linux-sdk-python/collaborators{/collaborator},15,https://api.github.com/repos/edgeimpulse/linux-sdk-python/contributors,Use Edge Impulse for Linux models from Python,False,False,25,edgeimpulse/linux-sdk-python,Python,2024-10-24T18:15:00Z,linux-sdk-python,1.0,['edge_impulse'],97,45,False,42
https://github.com/edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk,False,4,https://api.github.com/repos/edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk/collaborators{/collaborator},10,https://api.github.com/repos/edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk/contributors,Official Edge Impulse firmware for nRF52840 DK and nRF5340 DK,False,False,5,edgeimpulse/firmware-nordic-nrf52840dk-nrf5340dk,C,2024-12-02T11:38:59Z,firmware-nordic-nrf52840dk-nrf5340dk,1.0,['edge_impulse'],10013,30,False,38
https://github.com/edgeimpulse/firmware-st-b-l475e-iot01a,False,5,https://api.github.com/repos/edgeimpulse/firmware-st-b-l475e-iot01a/collaborators{/collaborator},10,https://api.github.com/repos/edgeimpulse/firmware-st-b-l475e-iot01a/contributors,Edge Impulse firmware for the ST B-L475E-IOT01A development board,False,False,11,edgeimpulse/firmware-st-b-l475e-iot01a,C,2024-12-02T11:39:29Z,firmware-st-b-l475e-iot01a,1.0,['edge_impulse'],9641,27,False,63
https://github.com/edgeimpulse/firmware-nordic-thingy53,False,3,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy53/collaborators{/collaborator},10,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy53/contributors,Official Edge Impulse firmware for Nordic Semiconductor Thingy:53,False,False,10,edgeimpulse/firmware-nordic-thingy53,C,2024-12-02T11:39:02Z,firmware-nordic-thingy53,1.0,['edge_impulse'],8654,17,False,21
https://github.com/edgeimpulse/firmware-nordic-thingy91,False,4,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy91/collaborators{/collaborator},10,https://api.github.com/repos/edgeimpulse/firmware-nordic-thingy91/contributors,Edge Impulse firmware for Nordic Thingy91,False,False,4,edgeimpulse/firmware-nordic-thingy91,C,2024-12-02T11:39:07Z,firmware-nordic-thingy91,1.0,['edge_impulse'],10812,12,False,24
https://github.com/edgeimpulse/example-custom-ml-block-keras,False,3,https://api.github.com/repos/edgeimpulse/example-custom-ml-block-keras/collaborators{/collaborator},2,https://api.github.com/repos/edgeimpulse/example-custom-ml-block-keras/contributors,Custom Keras ML block example for Edge Impulse,False,False,4,edgeimpulse/example-custom-ml-block-keras,Python,2024-12-14T01:41:23Z,example-custom-ml-block-keras,1.0,['edge_impulse'],100263,12,False,19
https://github.com/edgeimpulse/firmware-silabs-thunderboard-sense-2,False,4,https://api.github.com/repos/edgeimpulse/firmware-silabs-thunderboard-sense-2/collaborators{/collaborator},10,https://api.github.com/repos/edgeimpulse/firmware-silabs-thunderboard-sense-2/contributors,Edge Impulse firmware for the SiLabs Thunderboard Sense 2,False,False,4,edgeimpulse/firmware-silabs-thunderboard-sense-2,C,2024-12-02T11:39:21Z,firmware-silabs-thunderboard-sense-2,1.0,['edge_impulse'],17161,12,False,38
https://github.com/bytebreezestudios/ml-parakeet,False,1,https://api.github.com/repos/bytebreezestudios/ml-parakeet/collaborators{/collaborator},8,https://api.github.com/repos/bytebreezestudios/ml-parakeet/contributors,"Parakeet, a tiny language model by Byte Breeze Studios",False,False,1,bytebreezestudios/ml-parakeet,Python,2024-10-19T15:32:04Z,ml-parakeet,1.0,['tiny ml'],46,25,False,8
https://github.com/Doriandarko/mlx-local-server,False,1,https://api.github.com/repos/Doriandarko/mlx-local-server/collaborators{/collaborator},4,https://api.github.com/repos/Doriandarko/mlx-local-server/contributors,A tiny server to run local inference on MLX model in the style of OpenAI,False,False,2,Doriandarko/mlx-local-server,Python,2024-01-31T08:42:57Z,mlx-local-server,1.0,['tiny ml'],4,12,False,4
https://github.com/NobuoTsukamoto/tflite-cv-example,False,2,https://api.github.com/repos/NobuoTsukamoto/tflite-cv-example/collaborators{/collaborator},1,https://api.github.com/repos/NobuoTsukamoto/tflite-cv-example/contributors,"TensorFlow Lite, Coral Edge TPU samples (Python/C++, Raspberry Pi/Windows/Linux).",False,False,15,NobuoTsukamoto/tflite-cv-example,Python,2024-08-24T23:22:58Z,tflite-cv-example,1.0,['edge tpu'],58920,120,False,192
https://github.com/geohot/edgetpuxray,False,3,https://api.github.com/repos/geohot/edgetpuxray/collaborators{/collaborator},1,https://api.github.com/repos/geohot/edgetpuxray/contributors,Enabling tinygrad compatibility with the Google Edge TPU,False,False,13,geohot/edgetpuxray,C++,2024-08-31T03:00:13Z,edgetpuxray,1.0,['edge tpu'],96,75,False,45
https://github.com/jsk-ros-pkg/coral_usb_ros,False,13,https://api.github.com/repos/jsk-ros-pkg/coral_usb_ros/collaborators{/collaborator},2,https://api.github.com/repos/jsk-ros-pkg/coral_usb_ros/contributors,ROS package for Coral Edge TPU USB Accelerator,False,False,35,jsk-ros-pkg/coral_usb_ros,Python,2024-07-10T01:40:43Z,coral_usb_ros,1.0,['edge tpu'],50511,55,False,528
https://github.com/DAVIDNYARKO123/edge-tpu-silva,False,1,https://api.github.com/repos/DAVIDNYARKO123/edge-tpu-silva/collaborators{/collaborator},42,https://api.github.com/repos/DAVIDNYARKO123/edge-tpu-silva/contributors,Streamlining the process for seamless execution of PyCoral in running TensorFlow Lite models on an Edge TPU USB.,False,False,3,DAVIDNYARKO123/edge-tpu-silva,Python,2024-04-12T21:26:06Z,edge-tpu-silva,1.0,['edge tpu'],25856,25,False,42
https://github.com/TannerGilbert/Google-Coral-Edge-TPU,True,2,https://api.github.com/repos/TannerGilbert/Google-Coral-Edge-TPU/collaborators{/collaborator},0,https://api.github.com/repos/TannerGilbert/Google-Coral-Edge-TPU/contributors,Use the Google Coral USB Accelerator for deep learning.,False,False,4,TannerGilbert/Google-Coral-Edge-TPU,Jupyter Notebook,2024-10-26T08:58:06Z,Google-Coral-Edge-TPU,1.0,['edge tpu'],104,22,False,17
https://github.com/edgeimpulse/mobile-client,False,2,https://api.github.com/repos/edgeimpulse/mobile-client/collaborators{/collaborator},9,https://api.github.com/repos/edgeimpulse/mobile-client/contributors,Mobile acquisition and inferencing client,False,False,18,edgeimpulse/mobile-client,CSS,2024-11-22T10:08:20Z,mobile-client,1.0,['edgeimpulse'],17641,64,False,35
https://github.com/edgeimpulse/voice-activated-microbit,False,4,https://api.github.com/repos/edgeimpulse/voice-activated-microbit/collaborators{/collaborator},3,https://api.github.com/repos/edgeimpulse/voice-activated-microbit/contributors,"Bleep, bloop, I'm a computer that responds to your voice",False,False,36,edgeimpulse/voice-activated-microbit,C,2024-03-05T13:53:04Z,voice-activated-microbit,1.0,['edgeimpulse'],11050,42,False,25
https://github.com/edgeimpulse/firmware-pi-rp2040,False,2,https://api.github.com/repos/edgeimpulse/firmware-pi-rp2040/collaborators{/collaborator},0,https://api.github.com/repos/edgeimpulse/firmware-pi-rp2040/contributors,Ingestion & inferencing firmware for the Raspberry Pi Pico (RP2040),False,False,14,edgeimpulse/firmware-pi-rp2040,C,2024-06-14T13:03:00Z,firmware-pi-rp2040,1.0,['edgeimpulse'],10274,36,False,6
https://github.com/edgeimpulse/processing-blocks,False,4,https://api.github.com/repos/edgeimpulse/processing-blocks/collaborators{/collaborator},7,https://api.github.com/repos/edgeimpulse/processing-blocks/contributors,Signal processing blocks,False,False,14,edgeimpulse/processing-blocks,Python,2024-04-03T19:50:10Z,processing-blocks,1.0,['edgeimpulse'],225,33,False,52
https://github.com/edgeimpulse/example-standalone-inferencing,False,9,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing/collaborators{/collaborator},8,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing/contributors,Builds and runs an exported impulse locally (C++),False,False,16,edgeimpulse/example-standalone-inferencing,Makefile,2024-08-26T08:51:48Z,example-standalone-inferencing,1.0,['edgeimpulse'],3671,33,False,49
https://github.com/edgeimpulse/example-standalone-inferencing-linux,False,7,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-linux/collaborators{/collaborator},17,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-linux/contributors,Builds and runs an exported impulse locally (Linux),False,False,7,edgeimpulse/example-standalone-inferencing-linux,C++,2024-10-30T22:37:23Z,example-standalone-inferencing-linux,1.0,['edgeimpulse'],152788,23,False,74
https://github.com/edgeimpulse/example-standalone-inferencing-espressif-esp32,False,2,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-espressif-esp32/collaborators{/collaborator},2,https://api.github.com/repos/edgeimpulse/example-standalone-inferencing-espressif-esp32/contributors,Builds and runs an exported impulse locally (ESP IDF) ,False,False,7,edgeimpulse/example-standalone-inferencing-espressif-esp32,C++,2024-09-09T15:40:47Z,example-standalone-inferencing-espressif-esp32,1.0,['edgeimpulse'],27247,19,False,12
https://github.com/PINTO0309/PINTO_model_zoo,False,18,https://api.github.com/repos/PINTO0309/PINTO_model_zoo/collaborators{/collaborator},441,https://api.github.com/repos/PINTO0309/PINTO_model_zoo/contributors,"A repository for storing models that have been inter-converted between various frameworks. Supported frameworks are TensorFlow, PyTorch, ONNX, OpenVINO, TFJS, TFTRT, TensorFlowLite (Float32/16/INT8), EdgeTPU, CoreML.",False,False,583,PINTO0309/PINTO_model_zoo,Python,2025-01-19T23:37:04Z,PINTO_model_zoo,1.0,['edgetpu'],187892,3673,False,3556
https://github.com/roflcoopter/viseron,False,11,https://api.github.com/repos/roflcoopter/viseron/collaborators{/collaborator},367,https://api.github.com/repos/roflcoopter/viseron/contributors,"Self-hosted, local only NVR and AI Computer Vision software.  With features such as object detection, motion detection, face recognition and more, it gives you the power to keep an eye on your home, office or any other place you want to monitor.",False,False,190,roflcoopter/viseron,Python,2025-01-19T09:53:42Z,viseron,1.0,['edgetpu'],41822,1843,False,1847
https://github.com/smellslikeml/ActionAI,False,5,https://api.github.com/repos/smellslikeml/ActionAI/collaborators{/collaborator},0,https://api.github.com/repos/smellslikeml/ActionAI/contributors,Real-Time Spatio-Temporally Localized Activity Detection by Tracking Body Keypoints,False,False,193,smellslikeml/ActionAI,Python,2024-10-27T21:17:58Z,ActionAI,1.0,['edgetpu'],209898,783,False,152
https://github.com/jevois/jevois,False,5,https://api.github.com/repos/jevois/jevois/collaborators{/collaborator},25,https://api.github.com/repos/jevois/jevois/contributors,JeVois smart machine vision framework,False,False,55,jevois/jevois,C,2024-10-26T01:15:55Z,jevois,1.0,['edgetpu'],95125,147,False,357
https://github.com/cocoa-xu/tflite_beam,False,3,https://api.github.com/repos/cocoa-xu/tflite_beam/collaborators{/collaborator},50,https://api.github.com/repos/cocoa-xu/tflite_beam/contributors,TensorFlow Lite Erlang bindings with optional EdgeTPU support.,False,False,6,cocoa-xu/tflite_beam,C++,2024-10-28T14:25:08Z,tflite_beam,1.0,['edgetpu'],31477,39,False,486
https://github.com/cocoa-xu/tflite_elixir,False,2,https://api.github.com/repos/cocoa-xu/tflite_elixir/collaborators{/collaborator},23,https://api.github.com/repos/cocoa-xu/tflite_elixir/contributors,TensorFlow Lite Elixir bindings with optional EdgeTPU support.,False,False,3,cocoa-xu/tflite_elixir,Elixir,2024-10-05T20:51:38Z,tflite_elixir,1.0,['edgetpu'],31471,20,False,82
https://github.com/jjzgeeks/FL-DLT3,False,1,https://api.github.com/repos/jjzgeeks/FL-DLT3/collaborators{/collaborator},6,https://api.github.com/repos/jjzgeeks/FL-DLT3/contributors,Exploring Deep Reinforcement Learning-Assisted Federated Learning for Online Resource Allocation in Privacy-Preserving EdgeIoT,False,False,2,jjzgeeks/FL-DLT3,Python,2024-03-25T10:40:10Z,FL-DLT3,1.0,['edgeiot'],4348,28,False,29
https://github.com/WasmEdge/WasmEdge,False,100,https://api.github.com/repos/WasmEdge/WasmEdge/collaborators{/collaborator},777,https://api.github.com/repos/WasmEdge/WasmEdge/contributors,"WasmEdge is a lightweight, high-performance, and extensible WebAssembly runtime for cloud native, edge, and decentralized applications. It powers serverless apps, embedded functions, microservices, smart contracts, and IoT devices.",False,False,787,WasmEdge/WasmEdge,C++,2025-01-19T23:06:04Z,WasmEdge,1.0,['edge_iot'],24641,8754,False,3819
https://github.com/nanomq/nanomq,False,31,https://api.github.com/repos/nanomq/nanomq/collaborators{/collaborator},539,https://api.github.com/repos/nanomq/nanomq/contributors,An ultra-lightweight and blazing-fast Messaging broker/bus for IoT edge & SDV,False,False,203,nanomq/nanomq,C,2025-01-14T14:58:23Z,nanomq,1.0,['edge_iot'],18876,1711,False,3598
https://github.com/loxilb-io/loxilb,False,24,https://api.github.com/repos/loxilb-io/loxilb/collaborators{/collaborator},1266,https://api.github.com/repos/loxilb-io/loxilb/contributors,eBPF based cloud-native load-balancer for Kubernetes|Edge|Telco|IoT|XaaS.,False,False,124,loxilb-io/loxilb,Go,2025-01-19T22:06:49Z,loxilb,1.0,['edge_iot'],40347,1547,False,3377
https://github.com/lf-edge/ekuiper,False,90,https://api.github.com/repos/lf-edge/ekuiper/collaborators{/collaborator},718,https://api.github.com/repos/lf-edge/ekuiper/contributors,Lightweight data stream processing engine for IoT edge,False,False,418,lf-edge/ekuiper,Go,2025-01-17T10:12:02Z,ekuiper,1.0,['edge_iot'],119529,1519,False,3241
https://github.com/Azure/iotedge,False,92,https://api.github.com/repos/Azure/iotedge/collaborators{/collaborator},135,https://api.github.com/repos/Azure/iotedge/contributors,The IoT Edge OSS project,False,False,462,Azure/iotedge,C#,2025-01-17T01:04:54Z,iotedge,1.0,['edge_iot'],43348,1472,False,4241
https://github.com/kubermatic/kubeone,False,79,https://api.github.com/repos/kubermatic/kubeone/collaborators{/collaborator},207,https://api.github.com/repos/kubermatic/kubeone/contributors,"Kubermatic KubeOne automate cluster operations on all your cloud, on-prem, edge, and IoT environments.  ",False,False,239,kubermatic/kubeone,Go,2025-01-14T15:13:55Z,kubeone,1.0,['edge_iot'],14857,1397,False,1882
https://github.com/flomesh-io/pipy,False,21,https://api.github.com/repos/flomesh-io/pipy/collaborators{/collaborator},480,https://api.github.com/repos/flomesh-io/pipy/contributors,"Pipy is a programmable proxy for the cloud, edge and IoT.",False,False,73,flomesh-io/pipy,C++,2025-01-16T03:41:09Z,pipy,1.0,['edge_iot'],53687,782,False,2251
https://github.com/balena-os/balena-engine,False,100,https://api.github.com/repos/balena-os/balena-engine/collaborators{/collaborator},7,https://api.github.com/repos/balena-os/balena-engine/contributors,"Moby-based Container Engine for Embedded, IoT, and Edge uses",False,False,68,balena-os/balena-engine,Go,2025-01-10T16:14:46Z,balena-engine,1.0,['edge_iot'],209150,702,False,40739
https://github.com/aklivity/zilla,False,18,https://api.github.com/repos/aklivity/zilla/collaborators{/collaborator},682,https://api.github.com/repos/aklivity/zilla/contributors,"🦎 A multi-protocol edge & service proxy. Seamlessly interface web apps, IoT clients, & microservices to Apache Kafka® via declaratively defined, stateless APIs.",False,False,55,aklivity/zilla,Java,2025-01-12T23:14:21Z,zilla,1.0,['edge_iot'],30050,563,False,2184
https://github.com/macchina-io/macchina.io,False,7,https://api.github.com/repos/macchina-io/macchina.io/collaborators{/collaborator},37,https://api.github.com/repos/macchina-io/macchina.io/contributors,"macchina.io EDGE is a powerful C++ and JavaScript SDK for edge devices, multi-service IoT gateways and connected embedded systems.",False,False,156,macchina-io/macchina.io,C++,2024-06-11T16:51:00Z,macchina.io,1.0,['edge_iot'],128373,517,False,1233
https://github.com/eclipse-kura/kura,False,59,https://api.github.com/repos/eclipse-kura/kura/collaborators{/collaborator},212,https://api.github.com/repos/eclipse-kura/kura/contributors,"Eclipse Kura™ is a versatile framework to supercharge your edge devices, streamlining the process of configuring your gateway, connecting sensors, and IoT devices to seamlessly collect, process, and send data to the cloud.",False,False,314,eclipse-kura/kura,Java,2025-01-18T09:21:42Z,kura,1.0,['edge_iot'],406204,513,False,6039
https://github.com/keylime/keylime,False,65,https://api.github.com/repos/keylime/keylime/collaborators{/collaborator},191,https://api.github.com/repos/keylime/keylime/contributors,A CNCF Project to Bootstrap & Maintain Trust on the Edge / Cloud and IoT,False,False,153,keylime/keylime,Python,2025-01-17T17:31:37Z,keylime,1.0,['edge_iot'],15813,440,False,1964
https://github.com/singchia/frontier,False,4,https://api.github.com/repos/singchia/frontier/collaborators{/collaborator},263,https://api.github.com/repos/singchia/frontier/contributors,The first open source cloud-native tcp gateway for edges. 首个开源云原生tcp/udp长连接网关，支持rpc、消息和流，微服务和边缘节点/客户端互相直达！完美匹配mesh vpn、内网穿透、边缘管理、iot网关等场景,False,False,36,singchia/frontier,Go,2024-10-15T03:11:22Z,frontier,1.0,['edge_iot'],14618,253,False,268
https://github.com/Azure-Samples/iot-edge-opc-plc,False,23,https://api.github.com/repos/Azure-Samples/iot-edge-opc-plc/collaborators{/collaborator},68,https://api.github.com/repos/Azure-Samples/iot-edge-opc-plc/contributors,"Sample OPC UA server with nodes that generate random and increasing data, anomalies and much more ...",False,False,95,Azure-Samples/iot-edge-opc-plc,C#,2025-01-09T14:26:06Z,iot-edge-opc-plc,1.0,['edge_iot'],1660,236,False,437
https://github.com/thin-edge/thin-edge.io,False,30,https://api.github.com/repos/thin-edge/thin-edge.io/collaborators{/collaborator},1771,https://api.github.com/repos/thin-edge/thin-edge.io/contributors,The open edge framework for lightweight IoT devices,False,False,56,thin-edge/thin-edge.io,Rust,2025-01-17T22:04:34Z,thin-edge.io,1.0,['edge_iot'],122193,228,False,5432
https://github.com/Azure/iotedge-lorawan-starterkit,False,34,https://api.github.com/repos/Azure/iotedge-lorawan-starterkit/collaborators{/collaborator},0,https://api.github.com/repos/Azure/iotedge-lorawan-starterkit/contributors,Sample implementation of LoRaWAN components to connect LoRaWAN antenna gateway running IoT Edge directly with Azure IoT.,False,False,63,Azure/iotedge-lorawan-starterkit,C#,2024-05-30T13:04:45Z,iotedge-lorawan-starterkit,1.0,['edge_iot'],35444,185,False,1074
https://github.com/simpleiot/simpleiot,False,9,https://api.github.com/repos/simpleiot/simpleiot/collaborators{/collaborator},263,https://api.github.com/repos/simpleiot/simpleiot/contributors,Simple IoT cloud/edge application/framework,False,False,29,simpleiot/simpleiot,Go,2025-01-03T22:10:16Z,simpleiot,1.0,['edge_iot'],16600,178,False,3433
https://github.com/Azure/azure-iotedge,False,18,https://api.github.com/repos/Azure/azure-iotedge/collaborators{/collaborator},57,https://api.github.com/repos/Azure/azure-iotedge/contributors,The Azure IoT Edge product,False,False,43,Azure/azure-iotedge,PowerShell,2024-11-13T19:42:52Z,azure-iotedge,1.0,['edge_iot'],212,170,False,219
