name,full_name,URL,desc.,total_commits,last_commit,commits_2024,stars,fork,forks,lang,size,score,template,archived,disabled,contributors_url,collaborators_url,collaborators,search_term
Java-Interview-Tutorial,Java-Edge/Java-Interview-Tutorial,https://github.com/Java-Edge/Java-Interview-Tutorial,请star，勿fork，因为爱force push！涵盖国际大厂Java/数据库/DDD/设计模式/微服务/中间件/AI大模型应用/区块链开发最佳实践。关注公众号【JavaEdge】，一起交流学习！,214,2024-12-15T15:08:46Z,209,2716,False,480,Shell,58306,1.0,False,False,False,https://api.github.com/repos/Java-Edge/Java-Interview-Tutorial/contributors,https://api.github.com/repos/Java-Edge/Java-Interview-Tutorial/collaborators{/collaborator},4,edge ai architecture
mediapipe,google-ai-edge/mediapipe,https://github.com/google-ai-edge/mediapipe,"Cross-platform, customizable ML solutions for live and streaming media.",4406,2025-01-17T18:25:05Z,1395,28306,False,5220,C++,603480,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/mediapipe/contributors,https://api.github.com/repos/google-ai-edge/mediapipe/collaborators{/collaborator},79,edge_ai
AI-on-the-edge-device,jomjol/AI-on-the-edge-device,https://github.com/jomjol/AI-on-the-edge-device,"Easy to use device for connecting ""old"" measuring units (water, power, gas, ...) to the digital world",2026,2025-01-20T11:59:08Z,266,6268,False,677,C++,163039,1.0,False,False,False,https://api.github.com/repos/jomjol/AI-on-the-edge-device/contributors,https://api.github.com/repos/jomjol/AI-on-the-edge-device/collaborators{/collaborator},61,edge_ai
VILA,NVlabs/VILA,https://github.com/NVlabs/VILA,"VILA is a family of state-of-the-art vision language models (VLMs) for diverse multimodal AI tasks across the edge, data center, and cloud.",76,2025-01-11T08:40:08Z,59,2797,False,224,Python,71722,1.0,False,False,False,https://api.github.com/repos/NVlabs/VILA/contributors,https://api.github.com/repos/NVlabs/VILA/collaborators{/collaborator},15,edge_ai
executorch,pytorch/executorch,https://github.com/pytorch/executorch,"On-device AI across mobile, embedded and edge for PyTorch",5272,2025-01-20T11:35:28Z,3856,2417,False,421,C++,150588,1.0,False,False,False,https://api.github.com/repos/pytorch/executorch/contributors,https://api.github.com/repos/pytorch/executorch/collaborators{/collaborator},100,edge_ai
inngest,inngest/inngest,https://github.com/inngest/inngest,"The leading workflow orchestration platform.  Run stateful step functions and AI workflows on serverless, servers, or the edge.",4174,2025-01-17T23:31:55Z,1097,2356,False,91,Go,325678,1.0,False,False,False,https://api.github.com/repos/inngest/inngest/contributors,https://api.github.com/repos/inngest/inngest/collaborators{/collaborator},24,edge_ai
mediapipe-samples,google-ai-edge/mediapipe-samples,https://github.com/google-ai-edge/mediapipe-samples,,698,2025-01-07T23:10:42Z,128,1757,False,453,Jupyter Notebook,138977,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/mediapipe-samples/contributors,https://api.github.com/repos/google-ai-edge/mediapipe-samples/collaborators{/collaborator},43,edge_ai
yomo,yomorun/yomo,https://github.com/yomorun/yomo,"🦖 Stateful Serverless Framework for Geo-distributed Edge AI Infra. with function calling support, write once, run on any model.",603,2025-01-20T07:59:43Z,141,1694,False,129,Go,68850,1.0,False,False,False,https://api.github.com/repos/yomorun/yomo/contributors,https://api.github.com/repos/yomorun/yomo/collaborators{/collaborator},18,edge_ai
MaixPy-v1,sipeed/MaixPy-v1,https://github.com/sipeed/MaixPy-v1,"MicroPython for K210 RISC-V, let's play with edge AI easier",598,2024-06-17T07:52:31Z,4,1688,False,441,Python,57173,1.0,False,False,False,https://api.github.com/repos/sipeed/MaixPy-v1/contributors,https://api.github.com/repos/sipeed/MaixPy-v1/collaborators{/collaborator},28,edge_ai
Vitis-AI,Xilinx/Vitis-AI,https://github.com/Xilinx/Vitis-AI,"Vitis AI is Xilinx’s development stack for AI inference on Xilinx hardware platforms, including both edge devices and Alveo cards.",1253,2024-09-12T07:20:12Z,3,1526,False,640,Python,2361712,1.0,False,False,False,https://api.github.com/repos/Xilinx/Vitis-AI/contributors,https://api.github.com/repos/Xilinx/Vitis-AI/collaborators{/collaborator},34,edge_ai
model-explorer,google-ai-edge/model-explorer,https://github.com/google-ai-edge/model-explorer,A modern model graph visualizer and debugger,293,2025-01-16T19:41:29Z,285,1103,False,92,JavaScript,80827,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/model-explorer/contributors,https://api.github.com/repos/google-ai-edge/model-explorer/collaborators{/collaborator},21,edge_ai
Magick,Oneirocom/Magick,https://github.com/Oneirocom/Magick,Magick is a cutting-edge toolkit for a new kind of AI builder. Make Magick with us!,9551,2024-11-27T23:51:03Z,3817,753,False,124,TypeScript,110747,1.0,False,False,False,https://api.github.com/repos/Oneirocom/Magick/contributors,https://api.github.com/repos/Oneirocom/Magick/collaborators{/collaborator},37,edge_ai
MouseTooltipTranslator,ttop32/MouseTooltipTranslator,https://github.com/ttop32/MouseTooltipTranslator,"Mouseover Translate Any Language At Once - Chrome Extension: PDF Translator, EBOOK, EPUB, OCR, TTS, YOUTUBE DUAL SUBTITLES, GOOGLE DOCS, AI, VIEWER, GMAIL, WRITING, IMAGE, DUAL SUBS, MANGA, HOVER, DICTIONARY, WEBTOON, EDGE, JAPANESE, ENGLISH",1049,2025-01-20T12:52:51Z,674,746,False,114,JavaScript,289211,1.0,False,False,False,https://api.github.com/repos/ttop32/MouseTooltipTranslator/contributors,https://api.github.com/repos/ttop32/MouseTooltipTranslator/collaborators{/collaborator},11,edge_ai
DeepStack,johnolafenwa/DeepStack,https://github.com/johnolafenwa/DeepStack,The World's Leading Cross Platform AI Engine for Edge Devices,282,2024-06-13T15:03:35Z,0,723,False,114,Python,413887,1.0,False,False,False,https://api.github.com/repos/johnolafenwa/DeepStack/contributors,https://api.github.com/repos/johnolafenwa/DeepStack/collaborators{/collaborator},5,edge_ai
noScribe,kaixxx/noScribe,https://github.com/kaixxx/noScribe,Cutting edge AI technology for automated audio transcription. A nice GUI for OpenAIs Whisper and pyannote (speaker identification),370,2025-01-19T11:31:39Z,83,580,False,121,Python,279790,1.0,False,False,False,https://api.github.com/repos/kaixxx/noScribe/contributors,https://api.github.com/repos/kaixxx/noScribe/collaborators{/collaborator},8,edge_ai
ai-edge-torch,google-ai-edge/ai-edge-torch,https://github.com/google-ai-edge/ai-edge-torch,Supporting PyTorch models with the Google AI Edge TFLite runtime.,311,2025-01-17T22:17:37Z,290,427,False,54,Jupyter Notebook,11396,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/ai-edge-torch/contributors,https://api.github.com/repos/google-ai-edge/ai-edge-torch/collaborators{/collaborator},24,edge_ai
edge-ai,crespum/edge-ai,https://github.com/crespum/edge-ai,A curated list of resources for embedded AI,57,2025-01-15T08:10:34Z,9,384,False,47,,82,1.0,False,False,False,https://api.github.com/repos/crespum/edge-ai/contributors,https://api.github.com/repos/crespum/edge-ai/collaborators{/collaborator},6,edge_ai
askaitools-community-edition,askaitools/askaitools-community-edition,https://github.com/askaitools/askaitools-community-edition,A cutting-edge search engine project tailored specifically for the AI product,2,2024-07-11T13:03:36Z,2,345,False,29,TypeScript,760,1.0,False,False,False,https://api.github.com/repos/askaitools/askaitools-community-edition/contributors,https://api.github.com/repos/askaitools/askaitools-community-edition/collaborators{/collaborator},1,edge_ai
vscode-tools-for-ai,microsoft/vscode-tools-for-ai,https://github.com/microsoft/vscode-tools-for-ai,"Azure Machine Learning for Visual Studio Code, previously called Visual Studio Code Tools for AI, is an extension to easily build, train, and deploy machine learning models to the cloud or the edge with Azure Machine Learning service.",147,2025-01-08T00:17:13Z,6,327,False,96,Python,177734,1.0,False,False,False,https://api.github.com/repos/microsoft/vscode-tools-for-ai/contributors,https://api.github.com/repos/microsoft/vscode-tools-for-ai/collaborators{/collaborator},22,edge_ai
RealtimeSTT_LLM_TTS,Ikaros-521/RealtimeSTT_LLM_TTS,https://github.com/Ikaros-521/RealtimeSTT_LLM_TTS,实时STT，连接OpenAI接口/智谱AI（流式LLM）和GPT-SOVITS/Edge-TTS，通过网页的方式，进行跨网络的服务调用，实现实时对话的效果,20,2024-12-31T09:30:03Z,20,298,False,42,Python,324,1.0,False,False,False,https://api.github.com/repos/Ikaros-521/RealtimeSTT_LLM_TTS/contributors,https://api.github.com/repos/Ikaros-521/RealtimeSTT_LLM_TTS/collaborators{/collaborator},1,edge_ai
denser-retriever,denser-org/denser-retriever,https://github.com/denser-org/denser-retriever,"An enterprise-grade AI retriever designed to streamline AI integration into your applications, ensuring cutting-edge accuracy.",52,2025-01-20T13:01:14Z,52,279,False,37,Python,4159,1.0,False,False,False,https://api.github.com/repos/denser-org/denser-retriever/contributors,https://api.github.com/repos/denser-org/denser-retriever/collaborators{/collaborator},4,edge_ai
Whatsapp-Ai-BOT,yesbhautik/Whatsapp-Ai-BOT,https://github.com/yesbhautik/Whatsapp-Ai-BOT,"Introducing the AI Chatbot for WhatsApp - a cutting-edge solution powered by OpenAI's ChatGPT, Playground & DALL·E. This innovative chatbot has been developed using NodeJS technology and leverages the latest advancements in AI to provide an unmatched user experience for WhatsApp today!",112,2024-07-12T03:09:04Z,26,268,False,237,JavaScript,18801,1.0,False,False,False,https://api.github.com/repos/yesbhautik/Whatsapp-Ai-BOT/contributors,https://api.github.com/repos/yesbhautik/Whatsapp-Ai-BOT/collaborators{/collaborator},6,edge_ai
leapfrogai,defenseunicorns/leapfrogai,https://github.com/defenseunicorns/leapfrogai,"Production-ready Generative AI for local, cloud native, airgap, and edge deployments.",734,2024-11-13T16:06:55Z,350,265,False,29,Python,19351,1.0,False,False,False,https://api.github.com/repos/defenseunicorns/leapfrogai/contributors,https://api.github.com/repos/defenseunicorns/leapfrogai/collaborators{/collaborator},30,edge_ai
Whisper-TikTok,MatteoFasulo/Whisper-TikTok,https://github.com/MatteoFasulo/Whisper-TikTok,"From AI tools to TikTok video creation using FFMPEG, Microsoft Edge read aloud and OpenAI Whisper model",130,2025-01-06T20:58:47Z,47,251,False,44,Python,28225,1.0,False,False,False,https://api.github.com/repos/MatteoFasulo/Whisper-TikTok/contributors,https://api.github.com/repos/MatteoFasulo/Whisper-TikTok/collaborators{/collaborator},7,edge_ai
autogen-agi,SageMindAI/autogen-agi,https://github.com/SageMindAI/autogen-agi,"AutoGen AGI: Advancing AI agents using AutoGen towards AGI capabilities. Explore cutting-edge enhancements in group chat dynamics, decision-making, and complex task proficiency. Join our journey in shaping AI's future!",75,2024-02-15T22:03:10Z,1,249,False,43,Python,464,1.0,False,False,False,https://api.github.com/repos/SageMindAI/autogen-agi/contributors,https://api.github.com/repos/SageMindAI/autogen-agi/collaborators{/collaborator},1,edge_ai
ztachip,ztachip/ztachip,https://github.com/ztachip/ztachip,Opensource software/hardware platform to build edge AI solutions deployed on FPGA or custom ASIC hardware.,413,2024-08-21T03:06:22Z,63,239,False,34,C++,173338,1.0,False,False,False,https://api.github.com/repos/ztachip/ztachip/contributors,https://api.github.com/repos/ztachip/ztachip/collaborators{/collaborator},2,edge_ai
LiteRT,google-ai-edge/LiteRT,https://github.com/google-ai-edge/LiteRT,"LiteRT is the new name for TensorFlow Lite (TFLite). While the name is new, it's still the same trusted, high-performance runtime for on-device AI, now with an expanded vision.",262,2025-01-20T13:20:08Z,175,238,False,20,C++,49965,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/LiteRT/contributors,https://api.github.com/repos/google-ai-edge/LiteRT/collaborators{/collaborator},32,edge_ai
MaixPy,sipeed/MaixPy,https://github.com/sipeed/MaixPy,Easily create AI projects with Python on edge device,443,2025-01-17T10:44:06Z,408,226,False,47,Python,63546,1.0,False,False,False,https://api.github.com/repos/sipeed/MaixPy/contributors,https://api.github.com/repos/sipeed/MaixPy/collaborators{/collaborator},13,edge_ai
edge,cartesia-ai/edge,https://github.com/cartesia-ai/edge,On-device intelligence.,2,2024-09-11T19:42:10Z,2,217,False,13,Python,4267,1.0,False,False,False,https://api.github.com/repos/cartesia-ai/edge/contributors,https://api.github.com/repos/cartesia-ai/edge/collaborators{/collaborator},2,edge_ai
choco-builder,unit-mesh/choco-builder,https://github.com/unit-mesh/choco-builder,ChocoBuilder (Chocolate Factory) is a cutting-edge LLM toolkit designed to empower you in creating your very own AI assistant.Chocolate Factory 是一款开源的 LLM 应用开发框架，旨在帮助您轻松打造强大的软件开发 SDLC + LLM 生成助手。无论您是需要生成前端页面、后端 API、SQL 图表，还是测试用例数据，Chocolate Factory 都能满足您的需求。,1000,2024-07-24T01:45:29Z,49,205,False,18,Kotlin,25344,1.0,False,False,False,https://api.github.com/repos/unit-mesh/choco-builder/contributors,https://api.github.com/repos/unit-mesh/choco-builder/collaborators{/collaborator},3,edge_ai
fin-sight,vishwasg217/fin-sight,https://github.com/vishwasg217/fin-sight,"FinSight - Financial Insights at Your Fingertip: FinSight is a cutting-edge AI assistant tailored for portfolio managers, investors, and finance enthusiasts. It streamlines the process of gaining crucial insights and summaries about a company in a user-friendly manner.",119,2024-07-10T10:46:51Z,4,203,False,76,Jupyter Notebook,26875,1.0,False,False,False,https://api.github.com/repos/vishwasg217/fin-sight/contributors,https://api.github.com/repos/vishwasg217/fin-sight/collaborators{/collaborator},2,edge_ai
aXeleRate,AIWintermuteAI/aXeleRate,https://github.com/AIWintermuteAI/aXeleRate,Keras-based framework for AI on the Edge,265,2024-03-05T09:24:49Z,3,180,False,71,Python,9870,1.0,False,False,False,https://api.github.com/repos/AIWintermuteAI/aXeleRate/contributors,https://api.github.com/repos/AIWintermuteAI/aXeleRate/collaborators{/collaborator},5,edge_ai
agent-hub,DjangoPeng/agent-hub,https://github.com/DjangoPeng/agent-hub,"This repository is a hub for AI Agent projects, including GitHub Sentinel, LanguageMentor, and ChatPPT, designed to enhance enterprise workflows, language learning, and multimodal interaction. Explore a growing family of agents geared towards revolutionizing various industries with cutting-edge AI solutions.",25,2024-11-03T09:02:02Z,25,152,False,114,Shell,43,1.0,False,False,False,https://api.github.com/repos/DjangoPeng/agent-hub/contributors,https://api.github.com/repos/DjangoPeng/agent-hub/collaborators{/collaborator},1,edge_ai
swan,turingmotors/swan,https://github.com/turingmotors/swan,"This project aims to enable language model inference on FPGAs, supporting AI applications in edge devices and environments with limited resources.",4,2024-04-27T06:57:16Z,4,140,False,3,C++,2440,1.0,False,False,False,https://api.github.com/repos/turingmotors/swan/contributors,https://api.github.com/repos/turingmotors/swan/collaborators{/collaborator},2,edge_ai
edgeai-tidl-tools,TexasInstruments/edgeai-tidl-tools,https://github.com/TexasInstruments/edgeai-tidl-tools,Edgeai TIDL Tools and Examples - This repository contains Tools and example developed for Deep learning runtime (DLRT) offering provided by TI’s edge AI solutions. ,545,2024-12-20T10:43:48Z,158,139,False,34,Python,18878,1.0,False,False,False,https://api.github.com/repos/TexasInstruments/edgeai-tidl-tools/contributors,https://api.github.com/repos/TexasInstruments/edgeai-tidl-tools/collaborators{/collaborator},12,edge_ai
toolmate,eliranwong/toolmate,https://github.com/eliranwong/toolmate,"ToolMate AI, developed by Eliran Wong, is a cutting-edge AI companion that seamlessly integrates agents, tools, and plugins to excel in conversations, generative work, and task execution. Supports custom workflow and plugins to automate multi-step actions.",333,2025-01-11T18:52:19Z,322,137,False,14,Python,41668,1.0,False,False,False,https://api.github.com/repos/eliranwong/toolmate/contributors,https://api.github.com/repos/eliranwong/toolmate/collaborators{/collaborator},2,edge_ai
edgeai,TexasInstruments/edgeai,https://github.com/TexasInstruments/edgeai,Edge AI Software and Development Tools,53,2024-10-21T09:36:31Z,13,135,False,13,Shell,1554,1.0,False,False,False,https://api.github.com/repos/TexasInstruments/edgeai/contributors,https://api.github.com/repos/TexasInstruments/edgeai/collaborators{/collaborator},1,edge_ai
Whatsapp_Instagram_Messanger_ChatGPT_OpenAI,JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI,https://github.com/JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI,"This repository showcases a ChatBot integrated with WhatsApp, using OpenAI API (such as ChatGPT). With it, you can interact with a highly trained language model to answer your questions and perform specific tasks quickly and efficiently. Don't miss the opportunity to experience cutting-edge AI technology directly on your WhatsApp.",17,2024-02-13T23:23:55Z,0,135,False,43,Python,180,1.0,False,False,False,https://api.github.com/repos/JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI/contributors,https://api.github.com/repos/JoseHenriqueSiqueira/Whatsapp_Instagram_Messanger_ChatGPT_OpenAI/collaborators{/collaborator},1,edge_ai
shady.ai,BrutalCoding/shady.ai,https://github.com/BrutalCoding/shady.ai,Making offline AI models accessible to all types of edge devices.,55,2024-02-12T21:28:29Z,0,134,False,14,Dart,106367,1.0,False,False,False,https://api.github.com/repos/BrutalCoding/shady.ai/contributors,https://api.github.com/repos/BrutalCoding/shady.ai/collaborators{/collaborator},3,edge_ai
bleedingedge.ai,bleedingedgeai/bleedingedge.ai,https://github.com/bleedingedgeai/bleedingedge.ai,Bleeding edge is a feed of noteworthy developments in AI and machine learning.,290,2024-01-26T18:41:04Z,1,123,False,13,TypeScript,3962,1.0,False,False,False,https://api.github.com/repos/bleedingedgeai/bleedingedge.ai/contributors,https://api.github.com/repos/bleedingedgeai/bleedingedge.ai/collaborators{/collaborator},2,edge_ai
MaximAI_Documentation,analogdevicesinc/MaximAI_Documentation,https://github.com/analogdevicesinc/MaximAI_Documentation,START HERE: Documentation for ADI's MAX78000 and MAX78002 Edge AI devices,111,2024-05-13T16:18:32Z,5,101,False,44,,276610,1.0,False,False,False,https://api.github.com/repos/analogdevicesinc/MaximAI_Documentation/contributors,https://api.github.com/repos/analogdevicesinc/MaximAI_Documentation/collaborators{/collaborator},13,edge_ai
AI-Girlfriend-Desktop-Pet,DD-MASTERT/AI-Girlfriend-Desktop-Pet,https://github.com/DD-MASTERT/AI-Girlfriend-Desktop-Pet,AI桌宠2.2（网页端toklen白嫖国产大模型服务器（glm4，kimi，deepseekv2），语音识别，屏幕识别自动发送，live2d 2.0和3.0模型，gpt-sovits语音，coysvoice语音，edge-tts语音（支持多语言音色），本地ollama模型无限制聊天）（主流国产大模型api接口支持）,35,2024-08-17T18:53:32Z,35,99,False,20,Python,9985,1.0,False,False,False,https://api.github.com/repos/DD-MASTERT/AI-Girlfriend-Desktop-Pet/contributors,https://api.github.com/repos/DD-MASTERT/AI-Girlfriend-Desktop-Pet/collaborators{/collaborator},1,edge_ai
ai8x-training,analogdevicesinc/ai8x-training,https://github.com/analogdevicesinc/ai8x-training,Model Training for ADI's MAX78000 and MAX78002 Edge AI Devices,243,2025-01-14T00:04:03Z,45,95,False,91,Jupyter Notebook,231469,1.0,False,False,False,https://api.github.com/repos/analogdevicesinc/ai8x-training/contributors,https://api.github.com/repos/analogdevicesinc/ai8x-training/collaborators{/collaborator},13,edge_ai
cosdata,cosdata/cosdata,https://github.com/cosdata/cosdata,"Cosdata: A cutting-edge AI data platform for next-gen search pipelines. Features semantic search, knowledge graphs, hybrid capabilities, real-time scalability, and ML integration. Designed for immutability and version control to enhance AI projects. ",596,2025-01-19T15:24:50Z,554,95,False,23,Rust,2041,1.0,False,False,False,https://api.github.com/repos/cosdata/cosdata/contributors,https://api.github.com/repos/cosdata/cosdata/collaborators{/collaborator},15,edge_ai
quanta-quest,quanta-quest/quanta-quest,https://github.com/quanta-quest/quanta-quest,"AI-powered universal search for all your personal data, tailored just for you.  Goal:The world's first product with ""edge-side LLMs + consumer data localization"" as its core development direction. ",4,2024-10-15T11:12:15Z,4,95,False,5,TypeScript,2722,1.0,False,False,False,https://api.github.com/repos/quanta-quest/quanta-quest/contributors,https://api.github.com/repos/quanta-quest/quanta-quest/collaborators{/collaborator},1,edge_ai
AutoRLAIF,xuyang-sudo/AutoRLAIF,https://github.com/xuyang-sudo/AutoRLAIF,AutoRLAIF  is a cutting-edge framework designed to revolutionize the fine-tuning of large language models through Reinforcement Learning from AI Feedback (RLAIF).,25,2024-10-27T01:03:17Z,25,92,False,9,Python,607,1.0,False,False,False,https://api.github.com/repos/xuyang-sudo/AutoRLAIF/contributors,https://api.github.com/repos/xuyang-sudo/AutoRLAIF/collaborators{/collaborator},1,edge_ai
ai-anime-art-generator,enterwiz/ai-anime-art-generator,https://github.com/enterwiz/ai-anime-art-generator,"AI-driven cutting-edge tool for anime arts creation, perfect for beginners to easily create stunning anime art without any prior experience.",15,2024-08-10T02:35:08Z,15,90,False,38,TypeScript,252,1.0,False,False,False,https://api.github.com/repos/enterwiz/ai-anime-art-generator/contributors,https://api.github.com/repos/enterwiz/ai-anime-art-generator/collaborators{/collaborator},1,edge_ai
AI-on-the-edge-device-docs,jomjol/AI-on-the-edge-device-docs,https://github.com/jomjol/AI-on-the-edge-device-docs,Github for hosting the documentation for the project: https://github.com/jomjol/AI-on-the-edge-device,401,2025-01-20T01:40:20Z,75,84,False,40,Python,106851,1.0,False,False,False,https://api.github.com/repos/jomjol/AI-on-the-edge-device-docs/contributors,https://api.github.com/repos/jomjol/AI-on-the-edge-device-docs/collaborators{/collaborator},23,edge_ai
akeru,AkeruAI/akeru,https://github.com/AkeruAI/akeru,"Akeru is an open source AI platform built on top of the Akeru AI edge network. The network runs as a Bittensor Subnet, providing a transparent, safe and highly available AI capacities.",219,2024-06-23T19:47:24Z,205,84,False,17,TypeScript,16908,1.0,False,True,False,https://api.github.com/repos/AkeruAI/akeru/contributors,https://api.github.com/repos/AkeruAI/akeru/collaborators{/collaborator},9,edge_ai
omniscient,RicardoGEsteves/omniscient,https://github.com/RicardoGEsteves/omniscient,"Cutting-edge Full-stack AI Platform delivered as a SaaS (Software as a Service). Built on a robust technology stack, integrated with powerful APIs such as OpenAI and Replicate, offers a seamless experience for code generation, conversation simulation, image creation, music composition, and video generation.",297,2025-01-19T16:07:22Z,209,82,False,19,TypeScript,3539,1.0,False,False,False,https://api.github.com/repos/RicardoGEsteves/omniscient/contributors,https://api.github.com/repos/RicardoGEsteves/omniscient/collaborators{/collaborator},3,edge_ai
KAN,Azure/KAN,https://github.com/Azure/KAN,"KubeAI Application Nucleus for edge is a solution accelerator for creating, deploying, and operating environment-aware solutions at scale that use artificial intelligence (AI) at the edge with the control and flexibility of open-source natively on your environment. ",165,2024-05-15T08:00:06Z,80,77,False,22,TypeScript,67854,1.0,False,False,False,https://api.github.com/repos/Azure/KAN/contributors,https://api.github.com/repos/Azure/KAN/collaborators{/collaborator},8,edge_ai
edge-slm,deepsense-ai/edge-slm,https://github.com/deepsense-ai/edge-slm,This project is a native implementation of a RAG pipeline for Small Language Models tested on Android devices. The main goal was to fit the whole RAG pipeline into a resource constrained device - ie. smartphone. By design the provided RAG library should be deployable on various platforms.,3,2024-04-12T09:15:09Z,3,72,False,4,C++,4086,1.0,False,False,False,https://api.github.com/repos/deepsense-ai/edge-slm/contributors,https://api.github.com/repos/deepsense-ai/edge-slm/collaborators{/collaborator},1,edge_ai
Phi-3MiniSamples,Azure-Samples/Phi-3MiniSamples,https://github.com/Azure-Samples/Phi-3MiniSamples,"Discover how phi3-mini, a new series of models from Microsoft, enables deployment of Large Language Models (LLMs) on edge devices and IoT devices. Learn how to use Semantic Kernel, Ollama/LlamaEdge, and ONNX Runtime to access and infer phi3-mini models, and explore the possibilities of generative AI in various application scenarios",34,2024-07-09T19:46:18Z,34,70,False,18,C++,6414,1.0,False,False,False,https://api.github.com/repos/Azure-Samples/Phi-3MiniSamples/contributors,https://api.github.com/repos/Azure-Samples/Phi-3MiniSamples/collaborators{/collaborator},5,edge_ai
edge2ai-workshop,asdaraujo/edge2ai-workshop,https://github.com/asdaraujo/edge2ai-workshop,Edge2AI Workshop,582,2025-01-14T07:45:37Z,89,68,False,101,Python,98504,1.0,False,False,False,https://api.github.com/repos/asdaraujo/edge2ai-workshop/contributors,https://api.github.com/repos/asdaraujo/edge2ai-workshop/collaborators{/collaborator},7,edge_ai
node-red-contrib-ml,Seeed-Studio/node-red-contrib-ml,https://github.com/Seeed-Studio/node-red-contrib-ml,Get started with AI vision at the edge with no coding experience at all!,23,2025-01-08T09:13:52Z,1,68,False,31,JavaScript,5574,1.0,False,False,False,https://api.github.com/repos/Seeed-Studio/node-red-contrib-ml/contributors,https://api.github.com/repos/Seeed-Studio/node-red-contrib-ml/collaborators{/collaborator},5,edge_ai
Top-10-AI-Projects,Mouneshgouda/Top-10-AI-Projects,https://github.com/Mouneshgouda/Top-10-AI-Projects,"This repository curates a collection of the top 10 artificial intelligence projects from various domains. From cutting-edge research to practical applications, these projects showcase the latest advancements in AI technology.",19,2024-03-15T10:12:48Z,18,60,False,47,Jupyter Notebook,12836,1.0,False,False,False,https://api.github.com/repos/Mouneshgouda/Top-10-AI-Projects/contributors,https://api.github.com/repos/Mouneshgouda/Top-10-AI-Projects/collaborators{/collaborator},1,edge_ai
ai8x-synthesis,analogdevicesinc/ai8x-synthesis,https://github.com/analogdevicesinc/ai8x-synthesis,Quantization and Synthesis (Device Specific Code Generation) for ADI's MAX78000 and MAX78002 Edge AI Devices,305,2024-12-06T14:24:53Z,35,59,False,60,Python,677035,1.0,False,False,False,https://api.github.com/repos/analogdevicesinc/ai8x-synthesis/contributors,https://api.github.com/repos/analogdevicesinc/ai8x-synthesis/collaborators{/collaborator},14,edge_ai
litert-samples,google-ai-edge/litert-samples,https://github.com/google-ai-edge/litert-samples,,209,2025-01-07T20:20:25Z,207,59,False,17,,9531,1.0,False,False,False,https://api.github.com/repos/google-ai-edge/litert-samples/contributors,https://api.github.com/repos/google-ai-edge/litert-samples/collaborators{/collaborator},7,edge_ai
GroqApiLibrary,jgravelle/GroqApiLibrary,https://github.com/jgravelle/GroqApiLibrary,"This powerful and flexible library provides a seamless interface to interact with the cutting-edge Groq AI API. Designed for .NET 8 and above, our library offers a range of features to enhance your AI-powered applications.",41,2025-01-18T00:47:35Z,39,57,False,14,C#,122,1.0,False,False,False,https://api.github.com/repos/jgravelle/GroqApiLibrary/contributors,https://api.github.com/repos/jgravelle/GroqApiLibrary/collaborators{/collaborator},2,edge_ai
agentic-voice,ruvnet/agentic-voice,https://github.com/ruvnet/agentic-voice,"Agentic Chat App is an advanced AI-powered chat application designed for seamless real-time communication and intelligent responses. Built with Next.js, OpenAI, and Exa API, it leverages cutting-edge technologies to enhance user interactions and provide contextual, relevant information dynamically.",20,2024-07-15T15:26:01Z,20,57,False,20,TypeScript,6623,1.0,False,False,False,https://api.github.com/repos/ruvnet/agentic-voice/contributors,https://api.github.com/repos/ruvnet/agentic-voice/collaborators{/collaborator},1,edge_ai
TabMark-Bookmark-New-Tab,Alanrk/TabMark-Bookmark-New-Tab,https://github.com/Alanrk/TabMark-Bookmark-New-Tab,TabMark是一款基于书签的新标签页插件，将你的收藏夹变成新标签页，让你收藏的书签一目了然、整洁高效，快速直达你最需要的网站和资源。搭配智能 AI 搜索，更快找到你想要的答案。支持 Chrome 和 Edge。,9,2025-01-15T06:42:43Z,7,57,False,6,JavaScript,6744,1.0,False,False,False,https://api.github.com/repos/Alanrk/TabMark-Bookmark-New-Tab/contributors,https://api.github.com/repos/Alanrk/TabMark-Bookmark-New-Tab/collaborators{/collaborator},1,edge_ai
Ernie-AI-Windows,Azerty01-bit/Ernie-AI-Windows,https://github.com/Azerty01-bit/Ernie-AI-Windows,"Ernie-AI-Windows is an innovative artificial intelligence software tailored specifically for Windows operating systems, delivering cutting-edge AI capabilities for enhanced user experience and productivity. Through advanced algorithms and intuitive interfaces, Ernie-AI-Windows streamlines tasks and offers personalized recommendations to optimize wo",1,2024-04-05T15:23:33Z,1,54,False,8,,1,1.0,False,False,False,https://api.github.com/repos/Azerty01-bit/Ernie-AI-Windows/contributors,https://api.github.com/repos/Azerty01-bit/Ernie-AI-Windows/collaborators{/collaborator},1,edge_ai
